"feature_id_full","feature_id","feature_mz","feature_rt","pDelta_vs_psDelta_p_value","pDelta_vs_sDelta_p_value","pDelta_vs_WT_p_value","psDelta_vs_sDelta_p_value","psDelta_vs_WT_p_value","sDelta_vs_WT_p_value","pDelta_vs_psDelta_p_value_minus_log10","pDelta_vs_sDelta_p_value_minus_log10","pDelta_vs_WT_p_value_minus_log10","psDelta_vs_sDelta_p_value_minus_log10","psDelta_vs_WT_p_value_minus_log10","sDelta_vs_WT_p_value_minus_log10","sDelta_vs_WT_fold_change","psDelta_vs_WT_fold_change","pDelta_vs_WT_fold_change","psDelta_vs_sDelta_fold_change","pDelta_vs_sDelta_fold_change","pDelta_vs_psDelta_fold_change","sDelta_vs_WT_fold_change_log2","psDelta_vs_WT_fold_change_log2","pDelta_vs_WT_fold_change_log2","psDelta_vs_sDelta_fold_change_log2","pDelta_vs_sDelta_fold_change_log2","pDelta_vs_psDelta_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"119_335.06_0.6",119,335.063733514385,0.60501087,0.795097449179859,0.29916605358473,0.106716936892121,0.0917487755898908,0.503576678520355,0.00495667999074223,0.0995796398373053,0.524087687469444,0.971766648850509,1.03739972280451,0.297934391003507,2.30480911876703,4.08966901080242,1.36304566423222,1.77538668603365,0.333289970565314,0.434115005723972,1.30251445906891,2.03198408624848,0.446833895567786,0.8281332833585,-1.5851501906807,-1.20385080288998,0.381299387790714,"Alkaloids","Nicotinic acid alkaloids","Pyridine alkaloids","beta-NMN","C1=C[N+](=CC(=C1)C(=N)O)[C@H]2[C@@H]([C@@H]([C@@H](COP(=O)(O)[O-])O2)O)O",NA,"C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)O)O)O)C(=O)N","\"\"InChI=1S/C11H15N2O8P/c12-10(16)6-2-1-3-13(4-6)11-9(15)8(14)7(21-11)5-20-22(17,18)19/h1-4,7-9,11,14-15H,5H2,(H3-,12,16,17,18,19)/t7-,8-,9-,11-/m1/s1\"\"",NA,"DAYLJWODMCOQEW-TURQNECASA-N","DAYLJWODMCOQEW",NA,NA,NA,"InChI=1S/C11H15N2O8P/c12-10(16)6-2-1-3-13(4-6)11-9(15)8(14)7(21-11)5-20-22(17,18)19/h1-4,7-9,11,14-15H,5H2,(H3-,12,16,17,18,19)/p+1","DAYLJWODMCOQEW"
"107_399.14_0.6",107,399.144736891685,0.57580495,0.800961749915562,0.328870357630284,0.117685616478357,0.876087768106868,0.0358599054037148,0.00613577682302369,0.0963882232381687,0.482975269411085,0.929276613331578,0.0574523832210636,1.44539086041519,2.21213044539089,4.02208685543849,2.56078845515432,1.77612997103973,0.636681540502224,0.441594136297211,0.693587151826132,2.00794423643128,1.35658807788447,0.828737156977259,-0.651356158546816,-1.17920707945402,-0.527850920907207,"Carbohydrates","Nucleosides","Purine nucleos(t)ides","Donamet","C[S+](C[C@H]1O[C@@H](N2C=NC3=C(N=CN=C23)N)[C@@H]([C@@H]1O)O)CC[C@@H](C([O-])=O)N",NA,"C[S+](CCC(C(=O)O)N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O","\"\"InChI=1S/C15H22N6O5S/c1-27(3-2-7(16)15(24)25)4-8-10(22)11(23)14(26-8)21-6-20-9-12(17)18-5-19-13(9)21/h5-8,10-11,14,22-23H,2-4,16H2,1H3,(H2-,17,18,19,24,25)/t7-,8+,10+,11+,14+,27?/m0/s1\"\"",NA,"MEFKEPWMEQBLKI-AIRLBKTGSA-N","MEFKEPWMEQBLKI",NA,NA,NA,"InChI=1S/C15H22N6O5S/c1-27(3-2-7(16)15(24)25)4-8-10(22)11(23)14(26-8)21-6-20-9-12(17)18-5-19-13(9)21/h5-8,10-11,14,22-23H,2-4,16H2,1H3,(H2-,17,18,19,24,25)/p+1","MEFKEPWMEQBLKI"
"91_169.06_0.6",91,169.058467925313,0.5581121,0.807976110274604,0.521151345645051,0.0352579839531746,0.184052133827889,0.216827133172096,0.00348361533820418,0.0926014799794924,0.283036136520851,1.45274252422737,0.735059143149096,0.663886372273912,2.45796980593711,2.88775510900702,1.46720372161681,1.83476642501569,0.508077612620455,0.635360809956836,1.25051920056053,1.52994840219693,0.553069203499877,0.875596412430839,-0.976879198697049,-0.654351989766086,0.322527208930963,"Amino acids and Peptides","Small peptides","Aminoacids","glutamin","CC1=C(O)C(C=O)=C(CO)C=N1",NA,"C(CC(=O)N)C(C(=O)O)N","InChI=1S/C8H9NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,4,10,12H,3H2,1H3",NA,"RADKZDMFGJYCBB-UHFFFAOYSA-N","RADKZDMFGJYCBB",NA,NA,NA,"InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)","ZDXPYRJPNDTMRX"
"250_258.07_1.9",250,258.074125437548,1.8552842,0.810047074400296,0.144368644225655,0.870189605511422,0.587298713149077,0.420104650698775,0.0418940017354346,0.0914897421605615,0.840527121991385,0.0603861086967068,0.231140950753956,0.376642510650451,1.3778481536371,5.52877890685405,1.82761396292366,1.25006879902635,0.330563763484548,0.226102150237304,0.683989520974439,2.46696088017904,0.869961369854102,0.322007497513561,-1.59699951032494,-2.14495338266548,-0.547953872340542,"Carbohydrates","Saccharides","Glycerophosphocholines","null",NA,NA,"CC(=O)NCCOP(=O)(O)OCC(CO)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C7H16NO7P/c1-6(10)8-2-3-14-16(12,13)15-5-7(11)4-9/h7,9,11H,2-5H2,1H3,(H,8,10)(H,12,13)","OZSOSOMDMHEXQY"
"193_258.11_1",193,258.110515814109,0.95055,0.81939377123603,0.749552883700608,0.177700044577108,0.999918938777233,0.0574218290755004,0.0349022340272437,0.0865073417352112,0.125197720668762,0.750312463249342,3.52058686786354e-05,1.24092297790107,1.45714677376711,3.7274929231926,3.53494917124935,2.01436903016259,0.948344971832077,0.540408545816174,0.569843845718058,1.89820561349205,1.82168947078752,1.01032800768192,-0.076516142704531,-0.887877605810126,-0.811361463105594,"Fatty acids","Glycerophospholipids","Glycerophosphocholines","Gliatilin (TN)","C[N+](C)(C)CCOP(=O)([O-])OC[C@@H](CO)O",NA,"C[N+](C)(C)CCOP(=O)(O)OCC(CO)O","\"\"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/t8-/m1/s1\"\"",NA,"SUHOQUVVVLNYQR-MRVPVSSYSA-N","SUHOQUVVVLNYQR",NA,NA,NA,"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/p+1","SUHOQUVVVLNYQR"
"15_215.09_0.4",15,215.087741240358,0.43442538,0.844066199468636,0.181533161668817,0.137552271412817,0.0639144288959518,0.53059639201491,0.00367632018713138,0.0736234906533958,0.741044028400554,0.861532233671915,1.19440108734224,0.275235707488523,2.43458667099412,2.58614460624861,1.25071751047868,1.46783113172837,0.483622419046759,0.567575041311229,1.17359125416465,1.37080294679743,0.322755976352141,0.553686001265876,-1.04804697044529,-0.817116945531556,0.230930024913735,"Amino acids and Peptides","Small peptides","Aminoacids","[(2-Fluorophenyl)carbonylamino]methyl-Trihydroxy-Boron",NA,"COc1cc2ccnc3c2c(c1O)NC=C3","[B-](CNC(=O)C1=CC=CC=C1F)(O)(O)O",NA,NA,NA,NA,"XUBVCJMVRGITPS","InChI=1S/C12H10N2O2/c1-16-9-6-7-2-4-13-8-3-5-14-11(10(7)8)12(9)15/h2-6,14-15H,1H3","XUBVCJMVRGITPS-UHFFFAOYSA-N","InChI=1S/C8H10BFNO4/c10-7-4-2-1-3-6(7)8(12)11-5-9(13,14)15/h1-4,13-15H,5H2,(H,11,12)/q-1","GSERMWXQEOLTTB"
"130_170.08_0.6",130,170.081243593018,0.64966714,0.845876026495747,0.100875603426085,0.918424433253996,0.430575562862375,0.522380651046484,0.0353898627870928,0.0726932834788685,0.996213854363206,0.0369565710630044,0.365950622016442,0.282012917681234,1.45112112119758,3.05738257420373,1.46459929896522,1.1532791492483,0.47903697473865,0.377211265276037,0.787436638856183,1.61229708980182,0.550506010402785,0.205741757128915,-1.06179107939904,-1.40655533267291,-0.344764253273871,"Alkaloids","Nicotinic acid alkaloids","Pyridine alkaloids","Adermine",NA,NA,"CC1=NC=C(C(=C1O)CO)CO",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C8H11NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,10-12H,3-4H2,1H3","LXNHXLLTXMVWPM"
"155_346.05_0.8",155,346.047447537927,0.7525022,0.852333116814453,0.333219232538772,0.123410341544113,0.124854278287048,0.485142033369747,0.00654759307010178,0.0693906370174964,0.477269940205189,0.908648445753689,0.903596571417379,0.314131095875481,2.18391831962371,20.2241291644447,1.55490250013917,2.22864244277606,0.0768835329074535,0.110197201800617,1.43330044332463,4.33800567753345,0.636824119278244,1.15616517316471,-3.7011815582552,-3.18184050436874,0.519341053886466,"Amino acids and Peptides","Small peptides","Dipeptides","Glutinal",NA,NA,"C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)","RWSXRVCMGQZWBV"
"48_223.02_0.5",48,223.024528402589,0.48819247,0.85543631683165,0.481027939118019,0.317168369734506,0.193208402872476,0.812282609216727,0.0311034426184292,0.0678123160796948,0.317829698153404,0.498710130101944,0.71397398950546,0.0902928448107889,1.50719153935122,2.39706156365311,1.20378119537162,1.47309167957675,0.502190354067113,0.614540611686152,1.22372046119393,1.26126696215204,0.267573185254436,0.55884722097443,-0.993693776897601,-0.702419741177606,0.291274035719994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209_169.09_1.1",209,169.094914924554,1.1479175,0.867185509922829,0.0672867905267643,0.0804398338854452,0.301635793009853,0.0314513102474181,0.000842862738378303,0.0618879875090244,1.17207018636163,1.09452883492648,0.52051712505577,1.50236125732934,3.07424314520749,6.95094040935748,2.21035816189967,1.72314342129026,0.317994117590772,0.247900761596306,0.779576564102771,2.7972081767045,1.14428015990188,0.785042785470605,-1.65292801680262,-2.0121653912339,-0.359237374431276,"Amino acids and Peptides","Small peptides","Aminoacids","lysinium","Cn1cncc1C[C@@H](C(=O)O)N",NA,"C(CCN)CC(C(=O)O)N","InChI=1S/C7H11N3O2/c1-10-4-9-3-5(10)2-6(8)7(11)12/h3-4,6H,2,8H2,1H3,(H,11,12)/t6-/m0/s1",NA,"JDHILDINMRGULE-LURJTMIESA-N","JDHILDINMRGULE",NA,NA,NA,"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)","KDXKERNSBIXSRK"
"213_146.17_1.2",213,146.165339389507,1.1896614,0.873131901310557,0.336642198053952,0.199935992250312,0.81274217401192,0.0785182713259228,0.0111082594930257,0.0589201438267848,0.472831446193452,0.69910901764447,0.09004720368333,1.10502927048157,1.95435398352451,4.03072788217256,2.3156714649969,1.69948151600953,0.574504539301412,0.421631418862619,0.733904416795933,2.01104038892164,1.21143058603842,0.765094670849047,-0.799609802883226,-1.24594571807259,-0.446335915189368,"Alkaloids","Ornithine alkaloids","Polyamines","Spermidin",NA,"NCCCCNCCCN","C(CCNCCCN)CN",NA,NA,NA,NA,"ATHGHQPFGPMSJY","InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2","ATHGHQPFGPMSJY-UHFFFAOYSA-N","InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2","ATHGHQPFGPMSJY"
"283_401.11_2.8",283,401.114255856646,2.838758,0.890912641792158,0.286837076207659,0.341071396859758,0.731411032422239,0.147735649729145,0.0171631908306074,0.0501648785081451,0.54236471300532,0.46715470013771,0.135838493158537,0.830514693499974,1.76540196874237,6.44835386202907,2.41079733031336,1.6878756913628,0.373862443329804,0.261752957030134,0.700131724114445,2.68893091585512,1.26951037228354,0.755208656380249,-1.41942054357158,-1.93372225947488,-0.514301715903295,"Fatty acids","Fatty esters","Fatty acyl CoAs","S-Acetylphosphopantetheine",NA,NA,"CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C13H25N2O8PS/c1-9(16)25-7-6-14-10(17)4-5-15-12(19)11(18)13(2,3)8-23-24(20,21)22/h11,18H,4-8H2,1-3H3,(H,14,17)(H,15,19)(H2,20,21,22)","AJFWMDFTVVFMHY"
"68_213.07_0.5",68,213.074828540161,0.49711654,0.892507468268638,0.755260311125378,0.0921171265658124,0.403597450308216,0.35208957686888,0.0176392106731551,0.049388141138135,0.121903336846757,1.03565961756055,0.394051586044071,0.453346831434594,1.75352085276219,2.32260617034363,1.41618752908256,1.70493312529985,0.609740707299095,0.73406036161852,1.2038893792578,1.21574454619989,0.502012317231607,0.769715151747736,-0.713732228968277,-0.446029394452149,0.267702834516129,"Amino acids and Peptides","Small peptides","Aminoacids","arginine",NA,NA,"C(CC(C(=O)O)N)CN=C(N)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)","ODKSFYDXXFIFQN"
"69_196.05_0.5",69,196.048317543142,0.4976328,0.896503738718873,0.674113582971062,0.104585043268784,0.345098259864363,0.38140012510507,0.0158051836743236,0.0474478949455346,0.171266922008295,0.980530419582345,0.462057230604805,0.418619168834762,1.80120045279614,2.28885611490361,1.37955817081392,1.63822033086742,0.602728219494048,0.715737577473895,1.18749637784458,1.19462677314282,0.464206291033615,0.712129403909933,-0.730420482109202,-0.482497369232884,0.247923112876317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134_664.12_0.7",134,664.116896785118,0.6612634,0.900033769949709,0.545223947443141,0.111207718635086,0.26389841388527,0.39412275191563,0.0116165794887606,0.0457411951966001,0.263425077243073,0.95386506847077,0.578563220022258,0.404368493461726,1.9349217314844,6.92871351007443,1.64443655774088,2.24869970134015,0.237336491882634,0.324547940692095,1.36745907937574,2.79258750460883,0.717593350162878,1.16909101179863,-2.07499415444596,-1.6234964928102,0.451497661635753,"Carbohydrates","Nucleosides","Purine nucleos(t)ides","beta-NAD","O=P([O-])(OP(O)(OCC1C(O)C(O)C(N2C=NC3=C2N=CN=C3N)O1)=O)OCC(O4)C(O)C(O)C4[N+]5=CC=CC(C(N)=O)=C5","NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1","C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N","InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)",NA,"BAWFJGJZGIEFAR-UHFFFAOYSA-N","BAWFJGJZGIEFAR","BAWFJGJZGIEFAR","InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1","BAWFJGJZGIEFAR-NNYOXOHSSA-O","InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p+1","BAWFJGJZGIEFAR"
"157_227.14_0.8",157,227.139338018935,0.76007766,0.920618381050129,0.0722773935122386,0.807316362045659,0.263120240713327,0.492358539663077,0.0162423925964057,0.0359203582396222,1.14099751747888,0.0929562454923873,0.579845742214587,0.307718525102304,1.78934999634604,6.44381238182479,1.5657318204252,1.25864510115917,0.242982217303758,0.195326155787723,0.80387016776434,2.6879144891172,0.646837128034379,0.331871545188401,-2.04107736108282,-2.3560429439288,-0.314965582845978,"Amino acids and Peptides","Small peptides","Aminoacids","null",NA,NA,"CCCC(=O)C(C)NC(=O)CCC(C(=O)O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C11H20N2O4/c1-3-4-9(14)7(2)13-10(15)6-5-8(12)11(16)17/h7-8H,3-6,12H2,1-2H3,(H,13,15)(H,16,17)","PYSJONOJEKCVCZ"
"52_274.87_0.5",52,274.873189078328,0.4901592,0.923117897639761,0.189356059556392,0.462323204443402,0.0922242345018226,0.861905786808703,0.0160115699884608,0.0347428287416477,0.72272079252469,0.335054308359842,1.03515494090478,0.0645402034389285,1.79556608195354,2.57662513234158,1.16236444854672,1.33500055850919,0.451118959431395,0.518119823389277,1.14852149872471,1.36548265786062,0.217062483264307,0.416840345477082,-1.14842017459631,-0.948642312383536,0.199777862212775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284_191.08_2.9",284,191.084931714791,2.8598714,0.923557311160617,0.0788891731828637,0.410900644832392,0.039546747941723,0.81840729959115,0.00544822465613892,0.0345361493319999,1.10298259564456,0.386263177192911,1.402889224152,0.0870305056912789,2.26374499270506,4.11931315019477,1.19669634128733,1.39089052266402,0.290508708042929,0.337651077242879,1.16227523614536,2.04240380405527,0.259057118450236,0.4760088694665,-1.78334668560503,-1.56639493458877,0.216951751016264,"Alkaloids","Ornithine alkaloids","Dipeptides","null",NA,"CSCC[C@@H](N)C(=O)O","CC(=O)NCCC(=O)NCCS",NA,NA,NA,NA,"FFEARJCKVFRZRR","InChI=1S/C5H11NO2S/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-/m1/s1","FFEARJCKVFRZRR-SCSAIBSYSA-N","InChI=1S/C7H14N2O2S/c1-6(10)8-3-2-7(11)9-4-5-12/h12H,2-5H2,1H3,(H,8,10)(H,9,11)","UTUANHHJYGDYCT"
"156_330.07_0.8",156,330.073504711961,0.7526583,0.925665303808125,0.0998542550617655,0.0465016754974407,0.0500290859867183,0.179375666207201,0.000738971075826989,0.0335460143814106,1.00063342392827,1.33253139880502,1.30077743144701,0.746236472934762,3.1313725600552,4.25958128216499,1.47994586196146,1.70703204496147,0.347439281921451,0.400751137701932,1.15344222301419,2.09071162016148,0.565544401456732,0.771490141361005,-1.52516721870475,-1.31922147880048,0.205945739904273,"Amino acids and Peptides","Small peptides","Dipeptides","Glutinal",NA,NA,"C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)","RWSXRVCMGQZWBV"
"199_399.15_1.1",199,399.145028381419,1.0600905,0.936631381635459,0.301454130504449,0.0906249632829637,0.67553266943659,0.0483766638989722,0.00424882760132661,0.0284312953658177,0.52077876108375,1.04275215637692,0.170353643217886,1.31536408430451,2.37173089030646,4.02730268379199,2.20519919190782,1.79291153197709,0.547562317772319,0.445189168222375,0.813038358873132,2.00981390635251,1.14090897786817,0.842304302747967,-0.868904928484347,-1.16750960360455,-0.298604675120201,"Carbohydrates","Nucleosides","Purine nucleos(t)ides","Donamet","C[S+](C[C@H]1O[C@@H](N2C=NC3=C(N=CN=C23)N)[C@@H]([C@@H]1O)O)CC[C@@H](C([O-])=O)N",NA,"C[S+](CCC(C(=O)O)N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O","\"\"InChI=1S/C15H22N6O5S/c1-27(3-2-7(16)15(24)25)4-8-10(22)11(23)14(26-8)21-6-20-9-12(17)18-5-19-13(9)21/h5-8,10-11,14,22-23H,2-4,16H2,1H3,(H2-,17,18,19,24,25)/t7-,8+,10+,11+,14+,27?/m0/s1\"\"",NA,"MEFKEPWMEQBLKI-AIRLBKTGSA-N","MEFKEPWMEQBLKI",NA,NA,NA,"InChI=1S/C15H22N6O5S/c1-27(3-2-7(16)15(24)25)4-8-10(22)11(23)14(26-8)21-6-20-9-12(17)18-5-19-13(9)21/h5-8,10-11,14,22-23H,2-4,16H2,1H3,(H2-,17,18,19,24,25)/p+1","MEFKEPWMEQBLKI"
"142_332.56_0.7",142,332.561935206955,0.6742624,0.943634608530226,0.563030042714431,0.155794618928552,0.329263765061192,0.427097713029584,0.0174942134215647,0.0251961394078107,0.249468431015447,0.807447546727609,0.482456060055903,0.36947275407374,1.75710557958025,2.36279252525113,1.37127606259381,1.57618516998347,0.580362451607158,0.667085727222683,1.14942950801756,1.24049295308131,0.45551904087826,0.656437032335057,-0.784973912203049,-0.584055920746251,0.200917991456797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214_213.08_1.2",214,213.075048161351,1.1937661,0.944765023135308,0.1571871013846,0.496311389132805,0.0861953793512034,0.855839666871271,0.0144926242794072,0.0246761934433471,0.803583094602749,0.3042457586919,1.06451601464003,0.0676075884946704,1.83885296671159,7.42885448830794,1.246592226125,1.50320299728447,0.167804097938245,0.202346539382393,1.20584980860753,2.89313976776977,0.317989621097531,0.588039848509196,-2.57515014667223,-2.30509991926057,0.270050227411665,"Amino acids and Peptides","Small peptides","Aminoacids","arginine",NA,NA,"C(CC(C(=O)O)N)CN=C(N)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)","ODKSFYDXXFIFQN"
"285_321.15_2.9",285,321.147884340296,2.8603036,0.946266228941686,0.0767996325760426,0.554420587282678,0.0437673482928637,0.893674121129052,0.00817822328393258,0.0239866590592352,1.1146408577104,0.256160651453139,1.35884976493961,0.048820818112713,2.08734103640139,3.85899235302342,1.15926130757069,1.3221148756237,0.30040518392384,0.342606243981762,1.14048046543904,1.94822418503851,0.213205798997624,0.402847534858043,-1.73501838604088,-1.54537665018046,0.189641735860419,"Fatty acids","Fatty amides","N-acyl amines","null",NA,NA,"CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)CO)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C13H24N2O5S/c1-9(17)21-7-6-14-10(18)4-5-15-12(20)11(19)13(2,3)8-16/h11,16,19H,4-8H2,1-3H3,(H,14,18)(H,15,20)","WWROXTIUCJPVJU"
"154_308.09_0.8",154,308.09146916855,0.750326,0.94695609857772,0.326736221847407,0.147421517149742,0.182671794312574,0.404257483799916,0.00769268977878423,0.023670154668739,0.485802717142384,0.831439123685925,0.738328505302441,0.393341931488543,2.11392178089628,9.82171641336159,1.61717551287057,2.03537203420308,0.164653044825295,0.207231806391206,1.25859686719483,3.29597516758074,0.693476263726165,1.02529252070466,-2.60249890385457,-2.27068264687608,0.331816256978495,"Amino acids and Peptides","Small peptides","Tripeptides","Glutinal","N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(O)=O)C(O)=O","N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O","C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N","\"\"InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)/t5-,6-/m0/s1\"\"",NA,"RWSXRVCMGQZWBV-WDSKDSINSA-N","RWSXRVCMGQZWBV","RWSXRVCMGQZWBV","InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)/t5-,6-/m0/s1","RWSXRVCMGQZWBV-WDSKDSINSA-N","InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)","RWSXRVCMGQZWBV"
"39_156.04_0.5",39,156.042163436836,0.46650687,0.947007392987702,0.115054492921411,0.0580667418030338,0.0645891725899619,0.193825823984543,0.00102614380777921,0.0236466305835998,0.939096417300618,1.23607254208553,1.18984027888641,0.712588361099306,2.98879177124328,0.196995581148205,0.362786043878904,0.312870696920619,1.84159483052552,1.58821175123333,0.862411060732682,-2.34376482625683,-1.46280913740562,-1.67636155100004,0.880955688851205,0.667403275256788,-0.213552413594417,"Amino acids and Peptides","Small peptides","Aminoacids","N-Methyl-GABA",NA,NA,"CNCCCC(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C5H11NO2/c1-6-4-2-3-5(7)8/h6H,2-4H2,1H3,(H,7,8)","AOKCDAVWJLOAHG"
"148_298.99_0.7",148,298.993202549004,0.69696987,0.948746018476429,0.511610320553099,0.0928341471328703,0.30163271642045,0.281381639890597,0.00874251470369969,0.0228500336601994,0.291060703219865,1.03229224809574,0.520521554744308,0.550704243625994,2.0583636285949,7.00472785605863,1.76804926885106,2.25456614832804,0.252407988601843,0.321863489154398,1.27517156226825,2.80832900092855,0.822158477747849,1.1728498388576,-1.9861705231807,-1.63547916207095,0.350691361109747,"Carbohydrates","Saccharides","Monosaccharides","bmse000016",NA,NA,"C(C1C(C(C(C(O1)O)O)O)O)OP(=O)(O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C6H13O9P/c7-3-2(1-14-16(11,12)13)15-6(10)5(9)4(3)8/h2-10H,1H2,(H2,11,12,13)","NBSCHQHZLSJFNQ"
