feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	structure_taxonomy_npclassifier_02superclass_consensus	structure_taxonomy_npclassifier_03class_consensus	msms_score	libname	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	score_taxo	score_max_consistency	final_score
294	2	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	0.0	MS1_match	FYSSBMZUBSBFJL-UHFFFAOYSA-N	InChI=1S/C10H20O3/c1-2-3-4-5-6-7-9(11)8-10(12)13/h9,11H,2-8H2,1H3,(H,12,13)	CCCCCCCC(O)CC(=O)O	C10H20O3	pos_1_1proton1ethylamine	188.1412445	FYSSBMZUBSBFJL	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
290	-1				0.46906698	ISDB							LOOVNAROGQVITO						['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	0	0	1.876267910003662
288	-1				0.5334951	ISDB	STECJAGHUSJQJN-FWXGHANASA-N	InChI=1S/C17H21NO4/c1-18-13-7-11(8-14(18)16-15(13)22-16)21-17(20)12(9-19)10-5-3-2-4-6-10/h2-6,11-16,19H,7-9H2,1H3/t11-,12-,13-,14+,15-,16+/m1/s1	CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12	C17H21NO4		303.147058152	STECJAGHUSJQJN	Alkaloids	Ornithine alkaloids	Tropane alkaloids	Valsa sordida	382306.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Diaporthales']	['Valsaceae']	['Unknown']	['Valsa']	['Valsa sordida']	3	0	5.1339805126190186
284	72	Amino acids and Peptides	Small peptides	Aminoacids	0.0	MS1_match	FFEARJCKVFRZRR-SCSAIBSYSA-N	InChI=1S/C5H11NO2S/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-/m1/s1	CSCC[C@@H](N)C(=O)O	C5H11NO2S	pos_1_1proton1acetonitrile	149.051049592	FFEARJCKVFRZRR	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
279	2	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	0.0	MS1_match	NDPLAKGOSZHTPH-UHFFFAOYSA-N	InChI=1S/C8H16O3/c1-2-3-4-5-7(9)6-8(10)11/h7,9H,2-6H2,1H3,(H,10,11)	CCCCCC(O)CC(=O)O	C8H16O3	pos_1_1proton1methanol	160.109944372	NDPLAKGOSZHTPH	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
278	2	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	0.6645068	ISDB	YBJHBAHKTGYVGT-ZKWXMUAHSA-N	InChI=1S/C10H16N2O3S/c13-8(14)4-2-1-3-7-9-6(5-16-7)11-10(15)12-9/h6-7,9H,1-5H2,(H,13,14)(H2,11,12,15)/t6-,7-,9-/m0/s1	O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21	C10H16N2O3S		244.088163372	YBJHBAHKTGYVGT	Alkaloids	Histidine alkaloids	Imidazole alkaloids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	8.658027172088623
277	27	Alkaloids	Histidine alkaloids	Imidazole alkaloids	0.0	MS1_match	YBJHBAHKTGYVGT-ZKWXMUAHSA-N	InChI=1S/C10H16N2O3S/c13-8(14)4-2-1-3-7-9-6(5-16-7)11-10(15)12-9/h6-7,9H,1-5H2,(H,13,14)(H2,11,12,15)/t6-,7-,9-/m0/s1	O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21	C10H16N2O3S	pos_1_1sodium	244.088163372	YBJHBAHKTGYVGT	Alkaloids	Histidine alkaloids	Imidazole alkaloids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
276	2	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	0.0	MS1_match	YBJHBAHKTGYVGT-ZKWXMUAHSA-N	InChI=1S/C10H16N2O3S/c13-8(14)4-2-1-3-7-9-6(5-16-7)11-10(15)12-9/h6-7,9H,1-5H2,(H,13,14)(H2,11,12,15)/t6-,7-,9-/m0/s1	O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21	C10H16N2O3S	pos_1_1proton1ethylamine	244.088163372	YBJHBAHKTGYVGT	Alkaloids	Histidine alkaloids	Imidazole alkaloids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
275	2	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	0.8487529	ISDB	IKXVCSKDYINBFT-UHFFFAOYSA-N	InChI=1S/C13H10N2O2/c1-7(16)12-13-9(6-11(17)15-12)8-4-2-3-5-10(8)14-13/h2-6,14H,1H3,(H,15,17)	CC(=O)c1nc(O)cc2c1[nH]c1ccccc12	C13H10N2O2		226.07422756	IKXVCSKDYINBFT	Alkaloids	Tryptophan alkaloids	Carboline alkaloids	Ophiocordyceps sphecocephala	1041502.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Ophiocordycipitaceae']	['Unknown']	['Ophiocordyceps']	['Ophiocordyceps sphecocephala']	3	0	6.39501166343689
274	2	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	0.0	MS1_match	NDPLAKGOSZHTPH-UHFFFAOYSA-N	InChI=1S/C8H16O3/c1-2-3-4-5-7(9)6-8(10)11/h7,9H,2-6H2,1H3,(H,10,11)	CCCCCC(O)CC(=O)O	C8H16O3	pos_1_1proton1methanol	160.109944372	NDPLAKGOSZHTPH	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
272	2	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	0.0	MS1_match	NDPLAKGOSZHTPH-UHFFFAOYSA-N	InChI=1S/C8H16O3/c1-2-3-4-5-7(9)6-8(10)11/h7,9H,2-6H2,1H3,(H,10,11)	CCCCCC(O)CC(=O)O	C8H16O3	pos_1_1proton1methanol	160.109944372	NDPLAKGOSZHTPH	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
267	18	Terpenoids	Triterpenoids	Hydroxy fatty acids	0.0	MS1_match	KJTLQQUUPVSXIM-UHFFFAOYSA-N	InChI=1S/C6H12O4/c1-6(10,2-3-7)4-5(8)9/h7,10H,2-4H2,1H3,(H,8,9)	CC(O)(CCO)CC(=O)O	C6H12O4	pos_1_1proton1isopropanol	148.073558864	KJTLQQUUPVSXIM	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
265	18	Terpenoids	Triterpenoids	Hydroxy fatty acids	0.50252235	ISDB							IIRDTKBZINWQAW						['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	0	0	2.01008939743042
264	45	Terpenoids	Sesquiterpenoids	Drimane sesquiterpenoids	0.0	MS1_match	SRKDUNRNENAEJS-QJCXCHQMSA-N	InChI=1S/C16H26O4/c1-14(2)6-5-7-15(3)9-8-10(17)20-16(9,4)13(19)11(18)12(14)15/h9,11-13,18-19H,5-8H2,1-4H3/t9-,11-,12+,13+,15-,16+/m1/s1	CC1(C)CCC[C@]2(C)[C@H]3CC(=O)O[C@]3(C)[C@@H](O)[C@H](O)[C@@H]12	C16H26O4	pos_1_minus1proton2potassium	282.183109312	SRKDUNRNENAEJS	Terpenoids	Sesquiterpenoids	Drimane sesquiterpenoids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
263	7	Amino acids and Peptides	Small peptides	Aminoacids	0.45700237	ISDB	MYFMARDICOWMQP-YUMQZZPRSA-N	InChI=1S/C11H20N2O5/c1-6(2)5-8(11(17)18)13-9(14)4-3-7(12)10(15)16/h6-8H,3-5,12H2,1-2H3,(H,13,14)(H,15,16)(H,17,18)/t7-,8-/m0/s1	CC(C)C[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)O	C11H20N2O5		260.13722174000003	MYFMARDICOWMQP	Amino acids and Peptides	Small peptides	Dipeptides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	2	8.828009486198425
257	-1				0.0	MS1_match	UYKREHOKELZSPB-JTQLQIEISA-N	InChI=1S/C13H15N3O3/c14-10(13(19)16-7-12(17)18)5-8-6-15-11-4-2-1-3-9(8)11/h1-4,6,10,15H,5,7,14H2,(H,16,19)(H,17,18)/t10-/m0/s1	N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)O	C13H15N3O3	pos_1_1proton	261.11134134	UYKREHOKELZSPB	Amino acids and Peptides	Small peptides	Dipeptides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
256	6	Amino acids and Peptides	Small peptides	Aminoacids	0.49146387	ISDB	QIVBCDIJIAJPQS-UHFFFAOYSA-N	InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)	NC(Cc1c[nH]c2ccccc12)C(=O)O	C11H12N2O2		204.089877624	QIVBCDIJIAJPQS	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	9.465855479240417
252	-1				0.81133074	ISDB	GHOKWGTUZJEAQD-UHFFFAOYSA-N	InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)	CC(C)(CO)C(O)C(=O)NCCC(=O)O	C9H17NO5		219.110672644	GHOKWGTUZJEAQD	Amino acids and Peptides	Small peptides	Dipeptides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	9.245322942733765
251	2	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	0.0	MS1_match	GHOKWGTUZJEAQD-UHFFFAOYSA-N	InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)	CC(C)(CO)C(O)C(=O)NCCC(=O)O	C9H17NO5	pos_1_1sodium	219.110672644	GHOKWGTUZJEAQD	Amino acids and Peptides	Small peptides	Dipeptides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
250	-1				0.0	MS1_match	GHOKWGTUZJEAQD-UHFFFAOYSA-N	InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)	CC(C)(CO)C(O)C(=O)NCCC(=O)O	C9H17NO5	pos_1_1potassium	219.110672644	GHOKWGTUZJEAQD	Amino acids and Peptides	Small peptides	Dipeptides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
248	32	Alkaloids	Ornithine alkaloids	Polyamines	0.0	MS1_match	JHPNVNIEXXLNTR-UHFFFAOYSA-N	InChI=1S/C7H15NO2/c1-8(2,3)6-4-5-7(9)10/h4-6H2,1-3H3	C[N+](C)(C)CCCC(=O)[O-]	C7H15NO2	pos_1_1proton	145.11027872	JHPNVNIEXXLNTR	Fatty acids	Fatty esters	Fatty acyl carnitines	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
242	2	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	0.0	MS1_match	AWUCVROLDVIAJX-GSVOUGTGSA-N	InChI=1S/C3H9O6P/c4-1-3(5)2-9-10(6,7)8/h3-5H,1-2H2,(H2,6,7,8)/t3-/m1/s1	O=P(O)(O)OC[C@H](O)CO	C3H9O6P	pos_1_1proton1isopropanol	172.013674638	AWUCVROLDVIAJX	Carbohydrates			Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
241	-1				0.28328082	ISDB	MXPBQDFWIMBACQ-ACZMJKKPSA-N	InChI=1S/C11H19N3O6S2/c12-5(1-2-8(15)16)9(17)13-6(3-21)10(18)14-7(4-22)11(19)20/h5-7,21-22H,1-4,12H2,(H,13,17)(H,14,18)(H,15,16)(H,19,20)/t5-,6-,7-/m0/s1	N[C@@H](CCC(=O)O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CS)C(=O)O	C11H19N3O6S2		353.071527328	MXPBQDFWIMBACQ	Amino acids and Peptides	Small peptides	Tripeptides	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']	1	0	2.133123278617859
240	6	Amino acids and Peptides	Small peptides	Aminoacids	0.0	MS1_match	NHZMQXZHNVQTQA-UHFFFAOYSA-N	InChI=1S/C8H12N2O2/c1-5-8(12)7(2-9)6(4-11)3-10-5/h3,11-12H,2,4,9H2,1H3	Cc1ncc(CO)c(CN)c1O	C8H12N2O2	pos_1_1proton1isopropanol	168.089877624	NHZMQXZHNVQTQA	Alkaloids	Nicotinic acid alkaloids	Pyridine alkaloids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
239	-1				0.7881374	ISDB	VKGZCEJTCKHMRL-VWJPMABRSA-N	InChI=1S/C14H17N5O8/c20-2-6-9(23)10(24)13(27-6)19-4-17-8-11(15-3-16-12(8)19)18-5(14(25)26)1-7(21)22/h3-6,9-10,13,20,23-24H,1-2H2,(H,21,22)(H,25,26)(H,15,16,18)/t5-,6+,9+,10+,13+/m0/s1	O=C(O)C[C@H](Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)C(=O)O	C14H17N5O8		383.1077125039999	VKGZCEJTCKHMRL	Carbohydrates	Nucleosides	Purine nucleos(t)ides	Penicillium chrysogenum	226485.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Eurotiomycetes']	['Eurotiales']	['Trichocomaceae']	['Unknown']	['Penicillium']	['Penicillium chrysogenum']	3	0	6.152549505233765
239	-1				0.7881374	ISDB	VKGZCEJTCKHMRL-VWJPMABRSA-N	InChI=1S/C14H17N5O8/c20-2-6-9(23)10(24)13(27-6)19-4-17-8-11(15-3-16-12(8)19)18-5(14(25)26)1-7(21)22/h3-6,9-10,13,20,23-24H,1-2H2,(H,21,22)(H,25,26)(H,15,16,18)/t5-,6+,9+,10+,13+/m0/s1	O=C(O)C[C@H](Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)C(=O)O	C14H17N5O8		383.1077125039999	VKGZCEJTCKHMRL	Carbohydrates	Nucleosides	Purine nucleos(t)ides	Neurospora crassa	572462.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Sordariales']	['Sordariaceae']	['Unknown']	['Neurospora']	['Neurospora crassa']	3	0	6.152549505233765
238	6	Amino acids and Peptides	Small peptides	Aminoacids	0.0	MS1_match	OUYCCCASQSFEME-UHFFFAOYSA-N	InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)	NC(Cc1ccc(O)cc1)C(=O)O	C9H11NO3	pos_1_1proton1acetonitrile	181.073893212	OUYCCCASQSFEME	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
237	6	Amino acids and Peptides	Small peptides	Aminoacids	0.0	MS1_match	NHZMQXZHNVQTQA-UHFFFAOYSA-N	InChI=1S/C8H12N2O2/c1-5-8(12)7(2-9)6(4-11)3-10-5/h3,11-12H,2,4,9H2,1H3	Cc1ncc(CO)c(CN)c1O	C8H12N2O2	pos_1_1proton1isopropanol	168.089877624	NHZMQXZHNVQTQA	Alkaloids	Nicotinic acid alkaloids	Pyridine alkaloids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
236	29	Amino acids and Peptides	Small peptides	Aminoacids	0.0	MS1_match	KZSNJWFQEVHDMF-UHFFFAOYSA-N	InChI=1S/C5H11NO2/c1-3(2)4(6)5(7)8/h3-4H,6H2,1-2H3,(H,7,8)	CC(C)C(N)C(=O)O	C5H11NO2	pos_2MH	117.078978592	KZSNJWFQEVHDMF	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
236	29	Amino acids and Peptides	Small peptides	Aminoacids	0.0	MS1_match	KWIUHFFTVRNATP-UHFFFAOYSA-N	InChI=1S/C5H11NO2/c1-6(2,3)4-5(7)8/h4H2,1-3H3	C[N+](C)(C)CC(=O)[O-]	C5H11NO2	pos_2MH	117.078978592	KWIUHFFTVRNATP	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
235	29	Amino acids and Peptides	Small peptides	Aminoacids	0.0	MS1_match	ODHCTXKNWHHXJC-UHFFFAOYSA-N	InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)	O=C1CCC(C(=O)O)N1	C5H7NO3	pos_1_1proton1isopropanol	129.042593084	ODHCTXKNWHHXJC	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
232	-1				0.0	MS1_match	XGILAAMKEQUXLS-UHFFFAOYSA-N	InChI=1S/C11H11NO3/c13-10(11(14)15)5-7-6-12-9-4-2-1-3-8(7)9/h1-4,6,10,12-13H,5H2,(H,14,15)	O=C(O)C(O)Cc1c[nH]c2ccccc12	C11H11NO3	pos_1_1sodium	205.073893212	XGILAAMKEQUXLS	Alkaloids	Tryptophan alkaloids	Simple indole alkaloids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
231	6	Amino acids and Peptides	Small peptides	Aminoacids	0.0	MS1_match	NHZMQXZHNVQTQA-UHFFFAOYSA-N	InChI=1S/C8H12N2O2/c1-5-8(12)7(2-9)6(4-11)3-10-5/h3,11-12H,2,4,9H2,1H3	Cc1ncc(CO)c(CN)c1O	C8H12N2O2	pos_1_1proton1isopropanol	168.089877624	NHZMQXZHNVQTQA	Alkaloids	Nicotinic acid alkaloids	Pyridine alkaloids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.0
230	6	Amino acids and Peptides	Small peptides	Aminoacids	0.0	MS1_match	COLNVLDHVKWLRT-UHFFFAOYSA-N	InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)	NC(Cc1ccccc1)C(=O)O	C9H11NO2	pos_1_1proton	165.078978592	COLNVLDHVKWLRT	Amino acids and Peptides	Small peptides	Aminoacids	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5
228	7	Amino acids and Peptides	Small peptides	Aminoacids	0.62606484	ISDB	DKEXFJVMVGETOO-LURJTMIESA-N	InChI=1S/C8H16N2O3/c1-5(2)3-6(8(12)13)10-7(11)4-9/h5-6H,3-4,9H2,1-2H3,(H,10,11)(H,12,13)/t6-/m0/s1	CC(C)C[C@H](NC(=O)CN)C(=O)O	C8H16N2O3		188.116092372	DKEXFJVMVGETOO	Amino acids and Peptides	Small peptides	Dipeptides	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	6	2	9.50425934791565
227	2	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	0.65210944	ISDB	QCHFTSOMWOSFHM-WPRPVWTQSA-N	InChI=1S/C11H16N2O2/c1-3-10-8(6-15-11(10)14)4-9-5-12-7-13(9)2/h5,7-8,10H,3-4,6H2,1-2H3/t8-,10-/m0/s1	CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C	C11H16N2O2		208.121177752	QCHFTSOMWOSFHM	Alkaloids	Histidine alkaloids	Imidazole alkaloids	Pilocarpus trachylophus	6125581.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Pilocarpus']	['Pilocarpus trachylophus']	1	0	3.6084377765655518
227	2	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	0.65210944	ISDB	QCHFTSOMWOSFHM-WPRPVWTQSA-N	InChI=1S/C11H16N2O2/c1-3-10-8(6-15-11(10)14)4-9-5-12-7-13(9)2/h5,7-8,10H,3-4,6H2,1-2H3/t8-,10-/m0/s1	CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C	C11H16N2O2		208.121177752	QCHFTSOMWOSFHM	Alkaloids	Histidine alkaloids	Imidazole alkaloids	Festuca ovina	606687.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	['Poeae']	['Festuca']	['Festuca ovina']	1	0	3.6084377765655518
227	2	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	0.65210944	ISDB	QCHFTSOMWOSFHM-WPRPVWTQSA-N	InChI=1S/C11H16N2O2/c1-3-10-8(6-15-11(10)14)4-9-5-12-7-13(9)2/h5,7-8,10H,3-4,6H2,1-2H3/t8-,10-/m0/s1	CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C	C11H16N2O2		208.121177752	QCHFTSOMWOSFHM	Alkaloids	Histidine alkaloids	Imidazole alkaloids	Festuca pratensis	105567.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	['Poeae']	['Festuca']	['Festuca pratensis']	1	0	3.6084377765655518
227	2	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	0.65210944	ISDB	QCHFTSOMWOSFHM-UHFFFAOYSA-N	InChI=1S/C11H16N2O2/c1-3-10-8(6-15-11(10)14)4-9-5-12-7-13(9)2/h5,7-8,10H,3-4,6H2,1-2H3	CCC1C(=O)OCC1Cc1cncn1C	C11H16N2O2		208.121177752	QCHFTSOMWOSFHM	Alkaloids	Histidine alkaloids	Imidazole alkaloids	Pilocarpus jaborandi	3942451.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Pilocarpus']	['Pilocarpus jaborandi']	1	0	3.6084377765655518
