"feature_id","feature_id_full","feature_id_full_annotated","feature_mz","feature_rt","sDelta_vs_WT_p_value","sDelta_vs_WT_p_value_minus_log10","sDelta_vs_WT_fold_change","sDelta_vs_WT_fold_change_log2","sirius_name","sirius_chebiasciiname","sirius_chebiid","sirius_confidencescore","sirius_csi_fingeridscore","sirius_siriusscore","sirius_zodiacscore","sirius_inchi","sirius_inchikey2d","sirius_molecularformula","sirius_adduct","sirius_smiles","canopus_npc_pathway","canopus_npc_class","canopus_npc_superclass","met_annot_structure_exact_mass","met_annot_structure_inchi","met_annot_structure_inchikey","met_annot_short_inchikey","met_annot_structure_smiles","met_annot_structure_molecular_formula","met_annot_structure_nametraditional","met_annot_structure_wikidata","met_annot_structure_taxonomy_npclassifier_01pathway","met_annot_structure_taxonomy_npclassifier_02superclass","met_annot_structure_taxonomy_npclassifier_01pathway_consensus","met_annot_structure_taxonomy_npclassifier_02superclass_consensus","met_annot_structure_taxonomy_npclassifier_03class_consensus","met_annot_organism_name","met_annot_organism_taxonomy_01domain","met_annot_organism_taxonomy_02kingdom","met_annot_organism_taxonomy_03phylum","met_annot_organism_taxonomy_04class","met_annot_organism_taxonomy_05order","met_annot_organism_taxonomy_06family","met_annot_organism_taxonomy_07tribe","met_annot_organism_taxonomy_08genus","met_annot_organism_taxonomy_09species","met_annot_organism_taxonomy_10varietas","met_annot_organism_taxonomy_ottid","met_annot_organism_wikidata","met_annot_score_taxo","sDelta","sDelta.pval","WT","WT.pval","MeanDecreaseAccuracy","MeanDecreaseAccuracy.pval","MeanDecreaseGini","MeanDecreaseGini.pval"
127,"127_360.15_0.6","NA_[127_360.15_0.6]",360.150153343503,0.6266896,0.0363856034311893,1.4390704181958,0.72352466074144,-0.466885904221516,"N-(4-acetamidophenyl)-2-[(5-cyclopropyl-4-ethyl-1,2,4-triazol-3-yl)sulfanyl]acetamide",NA,NA,0.636599258317235,-274.898935315764,39.6247310622866,0.381909547738693,"InChI=1S/C17H21N5O2S/c1-3-22-16(12-4-5-12)20-21-17(22)25-10-15(24)19-14-8-6-13(7-9-14)18-11(2)23/h6-9,12H,3-5,10H2,1-2H3,(H,18,23)(H,19,24)","RCEWNKADOBBYMI","C17H21N5O2S","[M + H]+","CCN1C(=NN=C1SCC(=O)NC2=CC=C(C=C2)NC(=O)C)C3CC3","Alkaloids","Purine alkaloids","Pseudoalkaloids","342.11621152399994|342.11621152399994|342.11621152399994|342.116211524","InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2|InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2|InChI=1S/C12H22O11/c13-1-3-5(14)8(17)10(19)12(23-3)21-2-4-6(15)7(16)9(18)11(20)22-4/h3-20H,1-2H2|InChI=1S/C12H22O11/c13-1-3-6(16)8(18)10(11(20)21-3)23-12-9(19)7(17)5(15)4(2-14)22-12/h3-20H,1-2H2/t3-,4-,5-,6-,7+,8+,9+,10+,11+,12-/m1/s1","CZMRCDWAGMRECN-UHFFFAOYSA-N|GUBGYTABKSRVRQ-UHFFFAOYSA-N|DLRVVLDZNNYCBX-UHFFFAOYSA-N|HIWPGCMGAMJNRG-LBGGPIGOSA-N","CZMRCDWAGMRECN|GUBGYTABKSRVRQ|DLRVVLDZNNYCBX|HIWPGCMGAMJNRG","OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O|OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O|OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O|OC[C@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O","C12H22O11|C12H22O11|C12H22O11|C12H22O11","Hex-2-ulofuranosyl hexopyranoside|Cellobiose|Isomaltose|2-O-Alpha-D-Mannopyranosyl-Alpha-D-Mannopyranose","http://www.wikidata.org/entity/Q103818207|http://www.wikidata.org/entity/Q105019941|http://www.wikidata.org/entity/Q104984623|http://www.wikidata.org/entity/Q27131202","Carbohydrates|Carbohydrates|Carbohydrates|Carbohydrates","Saccharides|Saccharides|Saccharides|Saccharides","Carbohydrates","Small peptides","Aminoacids","Saccharomyces cerevisiae|Saccharomyces cerevisiae|Saccharomyces cerevisiae|Saccharomyces cerevisiae","['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']","['Fungi']|['Fungi']|['Fungi']|['Fungi']","['Ascomycota']|['Ascomycota']|['Ascomycota']|['Ascomycota']","['Unknown']|['Unknown']|['Unknown']|['Unknown']","['Saccharomycetales']|['Saccharomycetales']|['Saccharomycetales']|['Saccharomycetales']","['Saccharomycetaceae']|['Saccharomycetaceae']|['Saccharomycetaceae']|['Saccharomycetaceae']","['Unknown']|['Unknown']|['Unknown']|['Unknown']","['Saccharomyces']|['Saccharomyces']|['Saccharomyces']|['Saccharomyces']","['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']","nan|nan|nan|nan","356221.0|356221.0|356221.0|356221.0","http://www.wikidata.org/entity/Q719725|http://www.wikidata.org/entity/Q719725|http://www.wikidata.org/entity/Q719725|http://www.wikidata.org/entity/Q719725",NA,0,0.750499001996008,0,0.7624750499002,0,0.710578842315369,0.008,0.842315369261477
130,"130_170.08_0.6","NA_[130_170.08_0.6]",170.081243593018,0.64966714,0.00868067261578452,2.06144662251864,1.51635722973095,0.600609669636719,"Adermine",NA,NA,0.925575730765636,-15.9969701405377,74.8509887435308,1,"InChI=1S/C8H11NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,10-12H,3-4H2,1H3","LXNHXLLTXMVWPM","C8H11NO3","[M + H]+","CC1=NC=C(C(=C1O)CO)CO","Alkaloids","Pyridine alkaloids","Nicotinic acid alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41705050316284,0.0279441117764471,1.41705050316284,0.0219560878243513,1.41705050316284,0.0219560878243513,0.016,0.317365269461078
131,"131_162.08_0.7","NA_[131_162.08_0.7]",162.076133068051,0.6511234,0.00265096478627961,2.57659604111867,1.63937662678375,0.71314733410394,"acetylhomoserine",NA,NA,0.606577852557422,-35.0604628996119,67.4336133187976,1,"InChI=1S/C6H11NO4/c1-4(8)11-3-2-5(7)6(9)10/h5H,2-3,7H2,1H3,(H,9,10)","FCXZBWSIAGGPCB","C6H11NO4","[M + H]+","CC(=O)OCCC(C(=O)O)N","Amino acids and Peptides","Aminoacids","Small peptides","161.068807832","InChI=1S/C6H11NO4/c1-4(8)11-3-2-5(7)6(9)10/h5H,2-3,7H2,1H3,(H,9,10)","FCXZBWSIAGGPCB-UHFFFAOYSA-N","FCXZBWSIAGGPCB","CC(=O)OCCC(N)C(=O)O","C6H11NO4","4-(Acetyloxy)-2-azaniumylbutanoate","http://www.wikidata.org/entity/Q27107556","Amino acids and Peptides","Small peptides","Amino acids and Peptides","Small peptides","Aminoacids","Saccharomyces cerevisiae","['Eukaryota']","['Fungi']","['Ascomycota']","['Unknown']","['Saccharomycetales']","['Saccharomycetaceae']","['Unknown']","['Saccharomyces']","['Saccharomyces cerevisiae']","nan","356221.0","http://www.wikidata.org/entity/Q719725",6,1.00100150250438,0.163672654690619,1.00100150250438,0.177644710578842,1.00100150250438,0.193612774451098,0.015,0.339321357285429
132,"132_249.11_0.7","NA_[132_249.11_0.7]",249.108220849736,0.6528377,0.0192560561479584,1.7154326563894,1.52588313859653,0.609644476049826,"L-alpha-glutamyl-L-threonine",NA,NA,0.533035294894402,-9.76778605588827,65.6792424814745,1,"InChI=1S/C9H16N2O6/c1-4(12)7(9(16)17)11-8(15)5(10)2-3-6(13)14/h4-5,7,12H,2-3,10H2,1H3,(H,11,15)(H,13,14)(H,16,17)","JSIQVRIXMINMTA","C9H16N2O6","[M + H]+","CC(C(C(=O)O)NC(=O)C(CCC(=O)O)N)O","Amino acids and Peptides","Dipeptides","Small peptides","248.100836232","InChI=1S/C9H16N2O6/c1-4(12)7(9(16)17)11-6(13)3-2-5(10)8(14)15/h4-5,7,12H,2-3,10H2,1H3,(H,11,13)(H,14,15)(H,16,17)","GWNXFCYUJXASDX-UHFFFAOYSA-N","GWNXFCYUJXASDX","CC(O)C(NC(=O)CCC(N)C(=O)O)C(=O)O","C9H16N2O6","gamma-Glu-Thr","http://www.wikidata.org/entity/Q27156507","Amino acids and Peptides","Small peptides","Amino acids and Peptides","Small peptides","Aminoacids","Saccharomyces cerevisiae","['Eukaryota']","['Fungi']","['Ascomycota']","['Unknown']","['Saccharomycetales']","['Saccharomycetaceae']","['Unknown']","['Saccharomyces']","['Saccharomyces cerevisiae']","nan","356221.0","http://www.wikidata.org/entity/Q719725",6,2.12004437429114,0.00199600798403194,2.0716769761626,0.00199600798403194,2.14750280859792,0.00199600798403194,0.038,0.0159680638722555
133,"133_193.07_0.7","NA_[133_193.07_0.7]",193.0681512957,0.66081923,0.00142687895333312,2.84561286790095,1.67713333937335,0.745997393974077,"S-(2-boronoethyl)-L-cysteine",NA,NA,0.0821810393693556,-67.6886302707922,28.0105147843096,1,"InChI=1S/C5H12BNO4S/c7-4(5(8)9)3-12-2-1-6(10)11/h4,10-11H,1-3,7H2,(H,8,9)","OTJHLDXXJHAZTN","C5H12BNO4S","[M + H]+","B(CCSCC(C(=O)O)N)(O)O","Amino acids and Peptides","Aminoacids","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.211576846307385,1.00100150250438,0.227544910179641,1.00100150250438,0.24750499001996,0.015,0.49500998003992
134,"134_664.12_0.7","NA_[134_664.12_0.7]",664.116896785118,0.6612634,0.0086015874797075,2.06542138944789,1.55156676896602,0.633725782063858,"beta-NAD",NA,NA,0.744651644397144,-2.07169486138985,28.5421105774007,1,"InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p+1","BAWFJGJZGIEFAR","C21H27N7O14P2","[M + H]+","C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N","Carbohydrates","Purine nucleos(t)ides","Nucleosides","664.1163982560896","InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1","BAWFJGJZGIEFAR-NNYOXOHSSA-O","BAWFJGJZGIEFAR","NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1","C21H28N7O14P2+","Nicotinamide adenine dinucleotide","http://www.wikidata.org/entity/Q26987253","Carbohydrates","Nucleosides","Fatty acids","Fatty Acids and Conjugates","Hydroxy fatty acids","Saccharomyces cerevisiae","['Eukaryota']","['Fungi']","['Ascomycota']","['Unknown']","['Saccharomycetales']","['Saccharomycetaceae']","['Unknown']","['Saccharomyces']","['Saccharomyces cerevisiae']","nan","356221.0","http://www.wikidata.org/entity/Q719725",6,1.00100150250438,0.167664670658683,1.00100150250438,0.18562874251497,1.00100150250438,0.197604790419162,0.015,0.341317365269461
135,"135_189.12_0.7","NA_[135_189.12_0.7]",189.123440035802,0.661932,0.00386733771684606,2.41258790132788,1.61214130864235,0.688978205616884,"bmse000353",NA,NA,0.865671229853457,-3.99941347833644,38.6744097256266,1,"InChI=1S/C8H16N2O3/c1-6(11)10-5-3-2-4-7(9)8(12)13/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)","DTERQYGMUDWYAZ","C8H16N2O3","[M + H]+","CC(=O)NCCCCC(C(=O)O)N","Amino acids and Peptides","Dipeptides","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.82435129740519,0,0.816367265469062,0,0.790419161676647,0,1
136,"136_256.08_0.7","NA_[136_256.08_0.7]",256.081612855983,0.6636678,0.00285718145144713,2.54406217793722,1.62195652022236,0.697735145757191,"ribosylnicotinate",NA,NA,0.872900135818541,-67.5014625235471,63.9261790148912,1,"InChI=1S/C11H13NO6/c13-5-7-8(14)9(15)10(18-7)12-3-1-2-6(4-12)11(16)17/h1-4,7-10,13-15H,5H2/p+1","PUEDDPCUCPRQNY","C11H13NO6","[M + H]+","C1=CC(=C[N+](=C1)C2C(C(C(O2)CO)O)O)C(=O)O","Alkaloids","Pyrimidine nucleos(t)ides","Nucleosides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.80439121756487,0,0.796407185628742,0,0.760479041916168,0.006,0.786427145708583
137,"137_385.13_0.7","NA_[137_385.13_0.7]",385.128876767751,0.66370046,0.00164381971179083,2.78414581603439,1.66656530167074,0.736877848231705,"Ara-ahcy",NA,NA,0.644449353902312,-4.99889755966202,35.4282569341874,1,"InChI=1S/C14H20N6O5S/c15-6(14(23)24)1-2-26-3-7-9(21)10(22)13(25-7)20-5-19-8-11(16)17-4-18-12(8)20/h4-7,9-10,13,21-22H,1-3,15H2,(H,23,24)(H2,16,17,18)","ZJUKTBDSGOFHSH","C14H20N6O5S","[M + H]+","C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N","Carbohydrates","Purine nucleos(t)ides","Nucleosides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41705050316284,0.00798403193612774,1.41705050316284,0.0119760479041916,1.41705050316284,0.0119760479041916,0.0155,0.291417165668663
138,"138_386.03_0.7","NA_[138_386.03_0.7]",386.026292241583,0.66483057,7.05618923387626e-05,4.1514297807495,1.79265300098982,0.842096256639479,"Phosaden",NA,NA,0.529547799729695,-6.29497834232682,27.9016095120803,1,"InChI=1S/C10H14N5O7P/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(22-10)1-21-23(18,19)20/h2-4,6-7,10,16-17H,1H2,(H2,11,12,13)(H2,18,19,20)","UDMBCSSLTHHNCD","C10H14N5O7P","[M + K]+","C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N","Carbohydrates","Purine nucleos(t)ides","Nucleosides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41705050316284,0.0199600798403194,1.34406227991274,0.0439121756487026,1.40275209380409,0.0379241516966068,0.03,0.0379241516966068
139,"139_269.16_0.7","NA_[139_269.16_0.7]",269.160908220475,0.6675923,0.0158690496841852,1.79944908013059,1.53333540159378,0.616673306448767,"Histidylleucine",NA,NA,0.439072586285251,-16.5506059471087,47.8931480366992,1,"InChI=1S/C12H20N4O3/c1-7(2)3-10(12(18)19)16-11(17)9(13)4-8-5-14-6-15-8/h5-7,9-10H,3-4,13H2,1-2H3,(H,14,15)(H,16,17)(H,18,19)","MMFKFJORZBJVNF","C12H20N4O3","[M + H]+","CC(C)CC(C(=O)O)NC(=O)C(CC1=CN=CN1)N","Amino acids and Peptides","Dipeptides","Small peptides","268.1535405","InChI=1S/C12H20N4O3/c1-7(2)3-10(12(18)19)16-11(17)9(13)4-8-5-14-6-15-8/h5-7,9-10H,3-4,13H2,1-2H3,(H,14,15)(H,16,17)(H,18,19)/t9-,10-/m0/s1","MMFKFJORZBJVNF-UWVGGRQHSA-N","MMFKFJORZBJVNF","CC(C)C[C@H](NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)O","C12H20N4O3","Histidylleucine zwitterion","http://www.wikidata.org/entity/Q27106873","Amino acids and Peptides","Small peptides","Amino acids and Peptides","Small peptides","Aminoacids","Apis cerana","['Eukaryota']","['Metazoa']","['Arthropoda']","['Insecta']","['Hymenoptera']","['Apidae']","['Apini']","['Apis']","['Apis cerana']","nan","625771.0","http://www.wikidata.org/entity/Q306939",1,1.34406227991274,0.0578842315369262,1.41705050316284,0.0419161676646707,1.40275209380409,0.0419161676646707,0.015,0.497005988023952
140,"140_348.07_0.7","NA_[140_348.07_0.7]",348.070441133564,0.67147744,0.00224414277575653,2.6489495160653,1.63192172788365,0.706571862761542,"[(2R,3S,4R,5R)-5-(2-amino-6-oxo-7,8-dihydro-3H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate",NA,NA,0.240899479414719,-281.000234174738,17.6409569495963,1,"InChI=1S/C10H16N5O8P/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-6(17)5(16)3(23-9)1-22-24(19,20)21/h3,5-6,9,12,16-17H,1-2H2,(H2,19,20,21)(H3,11,13,14,18)","PRELUFZXUIIWGM","C10H16N5O8P","[M - H2O + H]+","C1NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)N=C(NC2=O)N","Carbohydrates","Purine nucleos(t)ides","Nucleosides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.169660678642715,1.00100150250438,0.153692614770459,1.00100150250438,0.18562874251497,0.0075,0.696606786427146
141,"141_208.06_0.7","NA_[141_208.06_0.7]",208.063841770405,0.6730146,0.00240362611608637,2.6191330858992,1.66288228392206,0.733686043301764,"S-(2-Carboxypropyl)cysteine",NA,NA,0.548281266100151,-56.7160331407431,110.97931891635,1,"InChI=1S/C7H13NO4S/c1-4(6(9)10)2-13-3-5(8)7(11)12/h4-5H,2-3,8H2,1H3,(H,9,10)(H,11,12)","QSPWUNSFUXUUDG","C7H13NO4S","[M + H]+","CC(CSCC(C(=O)O)N)C(=O)O","Amino acids and Peptides","Aminoacids","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41705050316284,0.029940119760479,1.41705050316284,0.0279441117764471,1.41705050316284,0.029940119760479,0.0155,0.24750499001996
142,"142_332.56_0.7","NA_[142_332.56_0.7]",332.561935206955,0.6742624,0.0201904424368284,1.69485416417831,1.48687669740102,0.572285013615109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38942503594182,0.0439121756487026,1.41705050316284,0.0259481037924152,1.40275209380409,0.0459081836327345,0.023,0.109780439121756
146,"146_225.12_0.7","NA_[146_225.12_0.7]",225.123318323299,0.6910378,0.000820035798764917,3.08616718802275,1.72017280005931,0.78255349822191,"3-hydroxy-2-(hydroxymethyl)-2-methyl-N''-phenylpropanehydrazide",NA,NA,0.245601824686446,-211.62569021253,76.4013776077717,1,"InChI=1S/C11H16N2O3/c1-11(7-14,8-15)10(16)13-12-9-5-3-2-4-6-9/h2-6,12,14-15H,7-8H2,1H3,(H,13,16)","QXVQVTBWOPOSTG","C11H16N2O3","[M + H]+","CC(CO)(CO)C(=O)NNC1=CC=CC=C1","Alkaloids","Pyrazine and Piperazine alkaloids","Tetramate alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.802395209580838,0,0.828343313373254,0,0.776447105788423,0.015,0.189620758483034
148,"148_298.99_0.7","NA_[148_298.99_0.7]",298.993202549004,0.69696987,0.00685218781740916,2.16417074159875,1.61492009590789,0.691462784058971,"bmse000016",NA,NA,0.311343702120012,-23.9639312998837,11.7037012779615,0.847236180904523,"InChI=1S/C6H13O9P/c7-3-2(1-14-16(11,12)13)15-6(10)5(9)4(3)8/h2-10H,1H2,(H2,11,12,13)","NBSCHQHZLSJFNQ","C6H13O9P","[M + K]+","C(C1C(C(C(C(O1)O)O)O)O)OP(=O)(O)O","Carbohydrates","Monosaccharides","Saccharides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.838323353293413,0,0.832335329341317,0,0.792415169660679,0.016,0.143712574850299
149,"149_174.9_0.7","NA_[149_174.9_0.7]",174.896093940285,0.6999878,0.000334065208688975,3.47616875172245,1.72692755002875,0.788207558601211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.830339321357285,0,0.800399201596806,0,0.778443113772455,0.0355,0.0179640718562874
150,"150_213.12_0.7","NA_[150_213.12_0.7]",213.123484161822,0.70026994,0.00302192189593222,2.51971676455159,1.61332200932636,0.690034420448528,"Prolylproline",NA,NA,0.975520035297353,-2.42431240069649,24.7655866235784,1,"InChI=1S/C10H16N2O3/c13-9(7-3-1-5-11-7)12-6-2-4-8(12)10(14)15/h7-8,11H,1-6H2,(H,14,15)","RWCOTTLHDJWHRS","C10H16N2O3","[M + H]+","C1CC(NC1)C(=O)N2CCCC2C(=O)O","Amino acids and Peptides","Dipeptides","Small peptides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.163672654690619,1.00100150250438,0.155688622754491,1.00100150250438,0.18562874251497,0.0135,0.351297405189621
151,"151_123.06_0.7","NA_[151_123.06_0.7]",123.055598956531,0.7200533,0.00124840734851268,2.90364368360722,1.68592729225841,0.753542319577703,"Amide PP",NA,NA,0.369886111246946,-8.81859922985586,42.4560166645573,1,"InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)","DFPAKSUCGFBDDF","C6H6N2O","[M + H]+","C1=CC(=CN=C1)C(=O)N","Alkaloids","Pyridine alkaloids","Nicotinic acid alkaloids",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.900199600798403,0,0.898203592814371,0,0.87624750499002,0.008,0.295409181636727
152,"152_133.03_0.7","NA_[152_133.03_0.7]",133.032129394465,0.7381499,0.00037950722653157,3.42077994990578,1.69905551245733,0.764732989802035,"thiolane-2-carboxylic acid",NA,NA,0.272412789479803,-86.2374530874816,96.8633813256559,1,"InChI=1S/C5H8O2S/c6-5(7)4-2-1-3-8-4/h4H,1-3H2,(H,6,7)","MZOYMQRKTJRHGJ","C5H8O2S","[M + H]+","C1CC(SC1)C(=O)O","Fatty acids","Fatty aldehydes","Fatty Acids and Conjugates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.00100150250438,0.197604790419162,1.00100150250438,0.219560878243513,1.00100150250438,0.223552894211577,0.0075,0.694610778443114
153,"153_150.06_0.7","NA_[153_150.06_0.7]",150.058581693498,0.7381499,0.000436049798814013,3.36046390954996,1.69546262790137,0.761678984224397,"Lobamine",NA,NA,0.948331098746231,-0.822330668949136,105.345245840674,1,"InChI=1S/C5H11NO2S/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)","FFEARJCKVFRZRR","C5H11NO2S","[M + H]+","CSCCC(C(=O)O)N","Amino acids and Peptides","Aminoacids","Small peptides","149.051049592","InChI=1S/C5H11NO2S/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)/t4-/m1/s1","FFEARJCKVFRZRR-SCSAIBSYSA-N","FFEARJCKVFRZRR","CSCC[C@@H](N)C(=O)O","C5H11NO2S","(2R)-2-ammonio-4-(methylsulfanyl)butanoate","http://www.wikidata.org/entity/Q27093862","Amino acids and Peptides","Small peptides","Amino acids and Peptides","Small peptides","Aminoacids","Saccharomyces cerevisiae","['Eukaryota']","['Fungi']","['Ascomycota']","['Unknown']","['Saccharomycetales']","['Saccharomycetaceae']","['Unknown']","['Saccharomyces']","['Saccharomyces cerevisiae']","nan","356221.0","http://www.wikidata.org/entity/Q719725",6,1.34406227991274,0.0419161676646707,1.34406227991274,0.0499001996007984,1.41705050316284,0.0279441117764471,0.023,0.0898203592814371
154,"154_308.09_0.8","NA_[154_308.09_0.8]",308.09146916855,0.750326,0.00371554687525165,2.42997725527499,1.63680297916408,0.710880676064238,"Glutinal",NA,NA,0.61598512847638,-7.97615842587046,71.4545219132715,1,"InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)","RWSXRVCMGQZWBV","C10H17N3O6S","[M + H]+","C(CC(=O)NC(CS)C(=O)NCC(=O)O)C(C(=O)O)N","Amino acids and Peptides","Tripeptides","Small peptides","307.083806264","InChI=1S/C10H17N3O6S/c11-5(10(18)19)1-2-7(14)13-6(4-20)9(17)12-3-8(15)16/h5-6,20H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)/t5-,6-/m0/s1","RWSXRVCMGQZWBV-WDSKDSINSA-N","RWSXRVCMGQZWBV","N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O","C10H17N3O6S","(2S)-2-azaniumyl-5-[[(2R)-1-(carboxymethylamino)-1-oxo-3-sulfanylpropan-2-yl]amino]-5-oxopentanoate","http://www.wikidata.org/entity/Q116907","Amino acids and Peptides","Small peptides","Amino acids and Peptides","Small peptides","Aminoacids","Aspergillus fumigatus","['Eukaryota']","['Fungi']","['Ascomycota']","['Eurotiomycetes']","['Eurotiales']","['Trichocomaceae']","['Unknown']","['Aspergillus']","['Aspergillus fumigatus']","nan","278828.0","http://www.wikidata.org/entity/Q134359",3,1.00100150250438,0.193612774451098,1.00100150250438,0.183632734530938,1.00100150250438,0.211576846307385,0.0075,0.648702594810379
