confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
11	1	1	2	2	0.970963085458979	-6.23824762013781	0.9999999999999999	40.392962860023395	C7H12N2O3	[M + H]+	KZNQNBZMBZJQJO	InChI=1S/C7H12N2O3/c8-4-6(10)9-3-1-2-5(9)7(11)12/h5H,1-4,8H2,(H,11,12)	bmse000588	C1CC(N(C1)C(=O)CN)C(=O)O	-1.20994711	79101;449546;3013625;6993386;23423004;37888688;44369312;59116152;78184550;101707510	HMDB:(721);SuperNatural:(SN00399510);ZINC bio:(ZINC01637972 ZINC01888739);additional;MeSH:(79101 3013625 23423004);PubMed;NORMAN:(NS00014843);COCONUT:(CNP0295271);Natural Products:(UNPD51137);PubChem:(79101 449546 3013625 6993386 23423004 37888688 44369312 59116152 78184550 101707510);CHEBI:(70744 73779);PubChem class - bio and metabolites;PubChem class - safety and toxic;Biocyc:(CPD-10814);KEGG Mine	8677795950	173.09223	36.71	121_mapp_batch_00114_sirius_121	121
12	1	1	2	2	0.9679540141222809	-1.761637990304569	0.9999999999999999	41.73269927633368	C6H9N3O2	[M + H]+	HNDVDQJCIGZPNO	InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)	histidin	C1=C(NC=N1)CC(C(=O)O)N	-3.20000005	773;6274;71083;135379;3651426;3651721;3723250;4629346;5247180;5288059;5288559;5460934;5460936;5460937;5460941;5460943;5460945;5460948;6971009;6971048;9815258;10103401;11159446;11159482;10261337;11194454;10313231;15556516;10329518;11378637;16056331;16217281;16217564;22058933;25240990;25241086;25241111;25241571;46781699;51342292;59048770;59373198;58203003;71725525;71777659;73755104;71309184;71309586;71309659;71309677;86580368;87528073;90472119;101100551;102176482;102462245;118264376;122411931;122411932;124202807;130346518;129716535;132472196;136205229;136264951;136264952;136768573;136768597;136768598;136802402;137333494;136951621	HMDB:(177);PubChem class - food;ZINC bio:(ZINC06661227 ZINC06661404 ZINC18274816 ZINC19014871);additional;HSDB:(71-00-1);MeSH:(6274 5288559 6971009);Plantcyc:(HIS);PubMed;NORMAN:(NS00005578);COCONUT:(CNP0082853 CNP0161367 CNP0173055 CNP0255571);KNApSAcK:(1363);Natural Products:(UNPD182729 UNPD171151);PubChem:(773 6274 71083 135379 3651426 3651721 3723250 4629346 5247180 5288059 5288559 5460934 5460936 5460937 5460941 5460943 5460945 5460948 6971009 6971048 9815258 10103401 11159446 11159482 10261337 11194454 10313231 15556516 10329518 11378637 16056331 16217281 16217564 22058933 25240990 25241086 25241111 25241571 46781699 51342292 59048770 59373198 58203003 71725525 71777659 73755104 71309184 71309586 71309659 71309677 86580368 87528073 90472119 101100551 102176482 102462245 118264376 122411931 122411932 124202807 130346518 129716535 132472196 136205229 136264951 136264952 136768573 136768597 136768598 136802402 137333494 136951621);CHEBI:(27570 57595 32512 32532 32529 32523 27947 32531 32527 32526 32513 32510 142967 15971);PubChem class - bio and metabolites;KEGG:(C00135 C00768 C06419);PubChem class - safety and toxic;YMDB:(794 369);Training Set;PubChem class - drug;Biocyc:(CPD-12151 CPD-12472 HIS)	254798718	156.07686	26.7	34_mapp_batch_00114_sirius_34	34
13	1	1	2	2	0.9663555636462011	-2.7961327649558196	0.9999999999999999	113.31108630880593	C9H17NO5	[M + H]+	GHOKWGTUZJEAQD	InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)	vitamin B5	CC(C)(CO)C(C(=O)NCCC(=O)O)O	-1.10000002	988;6613;167945;5748353;5191579;6997253;57074123;71310749;90479988;101257666;133686971	HMDB:(210);PubChem class - food;SuperNatural:(SN00159658 SN00024327 SN00251994);ZINC bio:(ZINC05356858 ZINC18279942 ZINC19203125);additional;HSDB:(79-83-4);MeSH:(6613);Plantcyc:(PANTOTHENATE);PubMed;NORMAN:(NS00013937);COCONUT:(CNP0086464 CNP0153142);KNApSAcK:(1550);Natural Products:(UNPD178642 UNPD29488 UNPD209188);PubChem:(988 6613 167945 5748353 5191579 6997253 57074123 71310749 90479988 101257666 133686971);CHEBI:(29032 46905 7916 16454);PubChem class - bio and metabolites;KEGG:(C00864);PubChem class - safety and toxic;YMDB:(203);Training Set;PubChem class - drug;Biocyc:(CPD3DJ-34313 PANTOTHENATE SMA-0000145)	255847294	220.11816	111.06	252_mapp_batch_00114_sirius_252	252
14	1	1	2	2	0.9631014639111569	-2.1402931951874766	0.9999999999999999	40.60486968950455	C6H9N3O2	[M + H]+	HNDVDQJCIGZPNO	InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)	histidin	C1=C(NC=N1)CC(C(=O)O)N	-3.20000005	773;6274;71083;135379;3651426;3651721;3723250;4629346;5247180;5288059;5288559;5460934;5460936;5460937;5460941;5460943;5460945;5460948;6971009;6971048;9815258;10103401;11159446;11159482;10261337;11194454;10313231;15556516;10329518;11378637;16056331;16217281;16217564;22058933;25240990;25241086;25241111;25241571;46781699;51342292;59048770;59373198;58203003;71725525;71777659;73755104;71309184;71309586;71309659;71309677;86580368;87528073;90472119;101100551;102176482;102462245;118264376;122411931;122411932;124202807;130346518;129716535;132472196;136205229;136264951;136264952;136768573;136768597;136768598;136802402;137333494;136951621	HMDB:(177);PubChem class - food;ZINC bio:(ZINC06661227 ZINC06661404 ZINC18274816 ZINC19014871);additional;HSDB:(71-00-1);MeSH:(6274 5288559 6971009);Plantcyc:(HIS);PubMed;NORMAN:(NS00005578);COCONUT:(CNP0082853 CNP0161367 CNP0173055 CNP0255571);KNApSAcK:(1363);Natural Products:(UNPD182729 UNPD171151);PubChem:(773 6274 71083 135379 3651426 3651721 3723250 4629346 5247180 5288059 5288559 5460934 5460936 5460937 5460941 5460943 5460945 5460948 6971009 6971048 9815258 10103401 11159446 11159482 10261337 11194454 10313231 15556516 10329518 11378637 16056331 16217281 16217564 22058933 25240990 25241086 25241111 25241571 46781699 51342292 59048770 59373198 58203003 71725525 71777659 73755104 71309184 71309586 71309659 71309677 86580368 87528073 90472119 101100551 102176482 102462245 118264376 122411931 122411932 124202807 130346518 129716535 132472196 136205229 136264951 136264952 136768573 136768597 136768598 136802402 137333494 136951621);CHEBI:(27570 57595 32512 32532 32529 32523 27947 32531 32527 32526 32513 32510 142967 15971);PubChem class - bio and metabolites;KEGG:(C00135 C00768 C06419);PubChem class - safety and toxic;YMDB:(794 369);Training Set;PubChem class - drug;Biocyc:(CPD-12151 CPD-12472 HIS)	254798718	156.07665	33.99	90_mapp_batch_00114_sirius_90	90
15	1	1	2	2	0.9594711468630428	-2.9476763699350697	0.9999999999999999	75.2909833182215	C8H16N4O3	[M + H]+	SNEIUMQYRCDYCH	InChI=1S/C8H16N4O3/c1-5(13)12-6(7(14)15)3-2-4-11-8(9)10/h6H,2-4H2,1H3,(H,12,13)(H,14,15)(H4,9,10,11)	acetylarginine	CC(=O)NC(CCCN=C(N)N)C(=O)O	-1.70000005	67427;1615663;102807;1810751;1810752;51351777;60078741;59825126;101031772;129635450	HMDB:(4620);SuperNatural:(SN00216351);ZINC bio:(ZINC01847640 ZINC02169795);additional;MeSH:(67427);PubMed;NORMAN:(NS00016381);COCONUT:(CNP0082828);PubChem:(67427 1615663 102807 1810751 1810752 51351777 60078741 59825126 101031772 129635450);CHEBI:(61889 40521 143241);PubChem class - bio and metabolites;Training Set;Biocyc:(CPD-9291 CPD0-2017)	20736110	217.12945	35.94	114_mapp_batch_00114_sirius_114	114
16	1	1	2	2	0.9483310987462311	-0.8223306689491359	0.9999999999999999	105.34524584067427	C5H11NO2S	[M + H]+	FFEARJCKVFRZRR	InChI=1S/C5H11NO2S/c1-9-3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)	Lobamine	CSCCC(C(=O)O)N	-0.380316257	876;6137;84815;169695;174768;450576;5249997;5255805;5460884;5460888;5460889;5460891;5460892;10511090;10630758;6992087;6992109;10773221;10844642;10176215;10219537;11789360;11804952;15556483;15556484;15556486;15556487;15556488;15556489;15556490;15556492;15556496;15556497;15556498;15556500;15556501;15556502;15556503;16213430;16217582;53796132;53462885;57616905;57616936;57616953;58618342;71308948;71308865;71308866;71308867;71308933;71309197;71311580;88472549;90704993;90714884;88901898;88901901;88901910;101064246;101132627;101151584;101151585;101611382;102185300;102217574;102468411;117064443;117064844;123729319;124202795;126455849;129646641;131707341;131708677;131708710;135373086;137331793	HMDB:(696 33951);PubChem class - food;SuperNatural:(SN00156215 SN00002217);ZINC bio:(ZINC01532529 ZINC01532766);additional;HSDB:(63-68-3);MeSH:(876 6137 84815 15556483);Plantcyc:(CPD-218 MET);PubMed;NORMAN:(NS00006428);COCONUT:(CNP0082849 CNP0163277 CNP0217457);KNApSAcK:(1379);Natural Products:(UNPD4440 UNPD174204);PubChem:(876 6137 84815 169695 174768 450576 5249997 5255805 5460884 5460888 5460889 5460891 5460892 10511090 10630758 6992087 6992109 10773221 10844642 10176215 10219537 11789360 11804952 15556483 15556484 15556486 15556487 15556488 15556489 15556490 15556492 15556496 15556497 15556498 15556500 15556501 15556502 15556503 16213430 16217582 53796132 53462885 57616905 57616936 57616953 58618342 71308948 71308865 71308866 71308867 71308933 71309197 71311580 88472549 90704993 90714884 88901898 88901901 88901910 101064246 101132627 101151584 101151585 101611382 102185300 102217574 102468411 117064443 117064844 123729319 124202795 126455849 129646641 131707341 131708677 131708710 135373086 137331793);CHEBI:(57932 32646 32644 32637 16811 16643 32638 32631 32632 64558 57844 16867);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C00073 C01733 C00855);PubChem class - safety and toxic;YMDB:(816 318);Training Set;PubChem class - drug;Biocyc:(MET CPD-218)	17435716478	150.05864	44.42	153_mapp_batch_00114_sirius_153	153
17	1	1	2	2	0.9372729506404375	-14.861404252406095	0.9984924623115579	32.16490689168069	C12H10N4O2	[M + H]+	ZJTJUVIJVLLGSP	InChI=1S/C12H10N4O2/c1-5-3-7-8(4-6(5)2)14-10-9(13-7)11(17)16-12(18)15-10/h3-4H,1-2H3,(H2,14,15,16,17,18)	flavins	CC1=CC2=C(C=C1C)N=C3C(=N2)C(=O)NC(=O)N3	1.10000002	5326566	ZINC bio:(ZINC12446789);additional;MeSH:(5326566);PubMed;NORMAN:(NS00023504);COCONUT:(CNP0092758 CNP0210205);KNApSAcK:(30694);Natural Products:(UNPD93871);PubChem:(5326566);YMDB Mine;CHEBI:(17781 37323);PubChem class - bio and metabolites;KEGG:(C01727);Training Set;PubChem class - drug;Biocyc:(CPD-605)	34413013366	243.08774	217.01	299_mapp_batch_00114_sirius_304	304
18	1	1	1	1	0.9268907854527142	-14.32420714025485	0.9984924623115576	17.83840456421875	C9H17NO5	[M + Na]+	GHOKWGTUZJEAQD	InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)	vitamin B5	CC(C)(CO)C(C(=O)NCCC(=O)O)O	-1.10000002	988;6613;167945;5748353;5191579;6997253;57074123;71310749;90479988;101257666;133686971	HMDB:(210);PubChem class - food;SuperNatural:(SN00159658 SN00024327 SN00251994);ZINC bio:(ZINC05356858 ZINC18279942 ZINC19203125);additional;HSDB:(79-83-4);MeSH:(6613);Plantcyc:(PANTOTHENATE);PubMed;NORMAN:(NS00013937);COCONUT:(CNP0086464 CNP0153142);KNApSAcK:(1550);Natural Products:(UNPD178642 UNPD29488 UNPD209188);PubChem:(988 6613 167945 5748353 5191579 6997253 57074123 71310749 90479988 101257666 133686971);CHEBI:(29032 46905 7916 16454);PubChem class - bio and metabolites;KEGG:(C00864);PubChem class - safety and toxic;YMDB:(203);Training Set;PubChem class - drug;Biocyc:(CPD3DJ-34313 PANTOTHENATE SMA-0000145)	255847294	242.10006	111.06	251_mapp_batch_00114_sirius_251	251
19	1	1	2	2	0.9260968000827193	-51.90273516071252	0.9999999999999999	42.919594436771696	C13H24N2O5S	[M + H]+	WWROXTIUCJPVJU	InChI=1S/C13H24N2O5S/c1-9(17)21-7-6-14-10(18)4-5-15-12(20)11(19)13(2,3)8-16/h11,16,19H,4-8H2,1-3H3,(H,14,18)(H,15,20)	null	CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)CO)O	-0.899999976	45254005;75102768;101639605	EcoCyc Mine;PubChem:(45254005 75102768 101639605);YMDB Mine;KEGG Mine;PubChem class - bio and metabolites	60146319362	321.14789	170.82	285_mapp_batch_00114_sirius_285	285
20	1	1	2	2	0.925575730765636	-15.996970140537684	0.9999999999999999	74.8509887435308	C8H11NO3	[M + H]+	LXNHXLLTXMVWPM	InChI=1S/C8H11NO3/c1-5-8(12)7(4-11)6(3-10)2-9-5/h2,10-12H,3-4H2,1H3	Adermine	CC1=NC=C(C(=C1O)CO)CO	0.148774192	1054;5131291;11105834;15556370;15556371;10464814;21592717;21814353;46782824;76973013;91008398;101548130;122236882;131674195	HMDB:(239);PubChem class - food;SuperNatural:(SN00000396);ZINC bio:(ZINC00049154);additional;MeSH:(1054);Plantcyc:(PYRIDOXINE);PubMed;NORMAN:(NS00004187);COCONUT:(CNP0297581);KNApSAcK:(1551);Natural Products:(UNPD53280);PubChem:(1054 5131291 11105834 15556370 15556371 10464814 21592717 21814353 46782824 76973013 91008398 101548130 122236882 131674195);CHEBI:(16709);PubChem class - bio and metabolites;KEGG:(C00314);PubChem class - safety and toxic;YMDB:(37);Training Set;PubChem class - drug;Biocyc:(PYRIDOXINE SMA-0000373)	255846782	170.08115	38.18	130_mapp_batch_00114_sirius_130	130
21	1	1	2	2	0.9161425773256948	-22.779798640963673	0.9999999999999999	65.4467329690874	C12H20O7	[M + H]+	DOOTYTYQINUNNV	InChI=1S/C12H20O7/c1-4-17-9(13)7-12(16,11(15)19-6-3)8-10(14)18-5-2/h16H,4-8H2,1-3H3	Eudraflex	CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O	0.100000001	6506;138396004	HMDB:(34263);PubChem class - food;SuperNatural:(SN00368662);ZINC bio:(ZINC01648322);additional;HSDB:(77-93-0);MeSH:(6506);PubMed;NORMAN:(NS00008140);COCONUT:(CNP0163954);Natural Products:(UNPD168998);PubChem:(6506 138396004);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;PubChem class - drug	255648334	277.12819	293.24	322_mapp_batch_00114_sirius_327	327
22	1	1	1	2	0.9158719280404325	-0.7193218058458133	0.9999999999999999	45.62616385892051	C12H26O7	[M + H]+	IIRDTKBZINWQAW	InChI=1S/C12H26O7/c13-1-3-15-5-7-17-9-11-19-12-10-18-8-6-16-4-2-14/h13-14H,1-12H2	Hexagol	C(COCCOCCOCCOCCOCCO)O	-1.89999998	17472	HMDB:(61822);PubChem class - food;Maconda:(CON00073);additional;MeSH:(17472);PubMed;NORMAN:(NS00001003);COCONUT:(CNP0147909);PubChem:(17472);CHEBI:(49793);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine	8810939502	283.17513	139.87	265_mapp_batch_00114_sirius_265	265
23	1	1	1	2	0.9152751897651866	-0.34765747005191533	0.9999999999999999	61.15254254222553	C10H22O6	[M + H]+	JLFNLZLINWHATN	InChI=1S/C10H22O6/c11-1-3-13-5-7-15-9-10-16-8-6-14-4-2-12/h11-12H,1-10H2	Pentaglycol	C(COCCOCCOCCOCCO)O	-1.70000005	62551;58325915	NORMAN:(NS00001002);PubChem:(62551 58325915);CHEBI:(39631);Maconda:(CON00072);additional;PubChem class - bio and metabolites;PubChem class - safety and toxic;PubMed;Biocyc:(CPD-20410);KEGG Mine	8674610274	239.1491	125.61	262_mapp_batch_00114_sirius_262	262
24	1	1	2	2	0.9032342180615528	-67.70866747818282	0.9999999999999999	96.44908228611034	C7H14N2O2S	[M + H]+	UTUANHHJYGDYCT	InChI=1S/C7H14N2O2S/c1-6(10)8-3-2-7(11)9-4-5-12/h12H,2-5H2,1H3,(H,8,10)(H,9,11)	null	CC(=O)NCCC(=O)NCCS	-0.899999976	10943281	PubChem:(10943281);PubChem class - bio and metabolites	16777218	191.08494	170.82	284_mapp_batch_00114_sirius_284	284
25	1	1	1	2	0.9001269921525408	-0.7892500119727391	0.9999999999999999	28.699759207131454	C6H14N2O2	[M + H]+	KDXKERNSBIXSRK	InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)	lysinium	C(CCN)CC(C(=O)O)N	-1.10313416	866;5962;57449;641599;134478;450558;450564;3532358;3784624;4477687;5242389;5248709;5259891;5460920;5460921;5460922;5460924;5460925;5460926;5460928;12135279;12149172;12149174;12149175;12205354;12205346;12205349;12205352;12205357;12205360;12205363;12205365;12205370;12205371;10975638;10290870;10313213;11378574;16057978;16213331;16213293;16213426;16213428;16217576;16217578;16219563;21846779;24848423;45157534;44231977;50992680;53989584;53989588;53989590;53989591;59069846;57616908;57616911;57616912;57616921;58618378;59373180;59373182;59703106;58203005;58219022;58219025;58359512;71774817;71309085;71309189;71309643;71310243;87528070;87190895;87191245;88683742;88901890;88901892;88901900;88901911;89059446;88952248;92043531;90862357;90389224;101611383;102351657;102351658;101966858;118524989;119080593;119081141;118264373;122198194;122482875;124202796;130346519;131708617;131708625;131708709;131852320;131854682;134261062;135207569	HMDB:(182 3405 62809 142894);PubChem class - food;SuperNatural:(SN00002214 SN00367158);ZINC bio:(ZINC01532522 ZINC01532731);additional;HSDB:(56-87-1);MeSH:(866 5962 641599 5460926);Plantcyc:(CPD-219 LYS);PubMed;NORMAN:(NS00003109);COCONUT:(CNP0082851 CNP0082852 CNP0204700 CNP0345706);KNApSAcK:(1378);Natural Products:(UNPD39006);PubChem:(866 5962 57449 641599 134478 450558 450564 3532358 3784624 4477687 5242389 5248709 5259891 5460920 5460921 5460922 5460924 5460925 5460926 5460928 12135279 12149172 12149174 12149175 12205354 12205346 12205349 12205352 12205357 12205360 12205363 12205365 12205370 12205371 10975638 10290870 10313213 11378574 16057978 16213331 16213293 16213426 16213428 16217576 16217578 16219563 21846779 24848423 45157534 44231977 50992680 53989584 53989588 53989590 53989591 59069846 57616908 57616911 57616912 57616921 58618378 59373180 59373182 59703106 58203005 58219022 58219025 58359512 71774817 71309085 71309189 71309643 71310243 87528070 87190895 87191245 88683742 88901890 88901892 88901900 88901911 89059446 88952248 92043531 90862357 90389224 101611383 102351657 102351658 101966858 118524989 119080593 119081141 118264373 122198194 122482875 124202796 130346519 131708617 131708625 131708709 131852320 131854682 134261062 135207569);CHEBI:(133538 32556 32564 18019 132486 32550 25094 32558 16855 32557 32565 32551 32563 32552);PubChem class - bio and metabolites;KEGG:(C00047 C00739 C16440);PubChem class - safety and toxic;YMDB:(330);Training Set;PubChem class - drug;Biocyc:(CPD-219 LYS SMA-0000528)	255847294	147.11265	26.35	31_mapp_batch_00114_sirius_31	31
26	1	1	2	2	0.8959801425774975	-74.44819588332496	0.9999999999999999	65.30560743263263	C6H10N2O3	[M + H]+	ABDKJICLXDSVKH	InChI=1S/C6H10N2O3/c9-2-5(10)6(11)4-1-7-3-8-4/h1,3,5-6,9-11H,2H2,(H,7,8)	1,2,3-Propanetriol, 1-(1H-imidazol-4-yl)-	C1=C(NC=N1)C(C(CO)O)O	-2.0999999	10898960;71356420;101927903;101927904	COCONUT:(CNP0125883);Natural Products:(UNPD9207);PubChem:(10898960 71356420 101927903 101927904);YMDB Mine;EcoCyc Mine;KEGG Mine	60131672066	159.07659	48.88	176_mapp_batch_00114_sirius_176	176
27	1	1	1	2	0.8953470430825513	-1.8519780423890244	0.9999999999999999	15.83090229896074	C16H35N	[M + H]+	FJLUATLTXUNBOT	InChI=1S/C16H35N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17/h2-17H2,1H3	Alamine 6	CCCCCCCCCCCCCCCCN	5.92697525	8926;3701362;117668646	NORMAN:(NS00013449);PubChem:(8926 3701362 117668646);YMDB Mine;additional;MeSH:(8926);PubChem class - safety and toxic;PubMed;KEGG Mine	43017568326	242.28424	354.56	357_mapp_batch_00114_sirius_362	362
28	1	1	2	2	0.8931280253447215	-1.4090386415454368	0.9999999999999999	107.11539360512704	C18H35NO	[M + H]+	FATBGEAMYMYZAF	InChI=1S/C18H35NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10H,2-8,11-17H2,1H3,(H2,19,20)	Oleamide	CCCCCCCCC=CCCCCCCCC(=O)N	6.5999999	1930;5283387;5353370;117065529;117642701	HMDB:(2117);PubChem class - food;SuperNatural:(SN00335079);Maconda:(CON00053);ZINC bio:(ZINC08036015 ZINC14880924);additional;HSDB:(301-02-0);MeSH:(1930 5283387 5353370);Plantcyc:(CPD6666-1);PubMed;NORMAN:(NS00006123);COCONUT:(CNP0300480);Natural Products:(UNPD56520);PubChem:(1930 5283387 5353370 117065529 117642701);YMDB Mine;CHEBI:(116314);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C19670);PubChem class - safety and toxic;Training Set;Biocyc:(CPD6666-1 CPD-7637)	51761835886	282.27915	526.47	433_mapp_batch_00114_sirius_438	438
29	1	1	2	2	0.8930347222756675	-3.6680246477362743	0.9964824120603014	11.759533570611719	C11H15N2O8P	[M + H]+	DAYLJWODMCOQEW	InChI=1S/C11H15N2O8P/c12-10(16)6-2-1-3-13(4-6)11-9(15)8(14)7(21-11)5-20-22(17,18)19/h1-4,7-9,11,14-15H,5H2,(H3-,12,16,17,18,19)/p+1	beta-NMN	C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)O)O)O)C(=O)N	-3.4000001	939;14180;14181;4661174;6093202;9819043;9819044;15737495;15737496;23617374;44269211;46874983;46874984;71750997;71750998;71750999;71751000;70789229;89516131;93605785;90476334;90476335;122587981;123929622;138396994	HMDB:(229 59645);SuperNatural:(SN00008126);ZINC bio:(ZINC04228273 ZINC12503278);additional;MeSH:(14180 14181 23617374 138396994);Plantcyc:(NICOTINAMIDE_NUCLEOTIDE);PubMed;NORMAN:(NS00015024);COCONUT:(CNP0082581 CNP0083662 CNP0276132);KNApSAcK:(19694);PubChem:(939 14180 14181 4661174 6093202 9819043 9819044 15737495 15737496 23617374 44269211 46874983 46874984 71750997 71750998 71750999 71751000 70789229 89516131 93605785 90476334 90476335 122587981 123929622 138396994);CHEBI:(16171 14648 14649);PubChem class - bio and metabolites;KEGG:(C00455);YMDB:(138);Training Set;Biocyc:(NICOTINAMIDE_NUCLEOTIDE)	20932990	335.06353	36.46	119_mapp_batch_00114_sirius_119	119
30	1	1	2	2	0.8906585039159274	-79.02499192478717	0.9999999999999999	73.21188132074673	C6H10N2O3	[M + H]+	ABDKJICLXDSVKH	InChI=1S/C6H10N2O3/c9-2-5(10)6(11)4-1-7-3-8-4/h1,3,5-6,9-11H,2H2,(H,7,8)	1,2,3-Propanetriol, 1-(1H-imidazol-4-yl)-	C1=C(NC=N1)C(C(CO)O)O	-2.0999999	10898960;71356420;101927903;101927904	COCONUT:(CNP0125883);Natural Products:(UNPD9207);PubChem:(10898960 71356420 101927903 101927904);YMDB Mine;EcoCyc Mine;KEGG Mine	60131672066	159.07657	61.68	196_mapp_batch_00114_sirius_196	196
31	1	1	2	2	0.874842417269924	-3.937525433399675	0.9999999999999999	55.70910138043645	C18H35NO2	[M + H]+	WFRLANWAASSSFV	InChI=1S/C18H35NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)19-16-17-20/h7-8,20H,2-6,9-17H2,1H3,(H,19,21)	ACMC-20lypg	CCCCCCC=CCCCCCCCC(=O)NCCO	5.30000019	9835868;19606638;54428293	COCONUT:(CNP0346818);HMDB:(13648);PubChem:(9835868 19606638 54428293);CHEBI:(71465);ZINC bio:(ZINC59725637);additional;PubChem class - bio and metabolites;MeSH:(9835868);Training Set;PubMed	19423342	298.27411	462.78	407_mapp_batch_00114_sirius_412	412
32	1	1	2	2	0.8729001358185406	-67.50146252354712	0.9999999999999999	63.9261790148912	C11H13NO6	[M + H]+	PUEDDPCUCPRQNY	InChI=1S/C11H13NO6/c13-5-7-8(14)9(15)10(18-7)12-3-1-2-6(4-12)11(16)17/h1-4,7-10,13-15H,5H2/p+1	ribosylnicotinate	C1=CC(=C[N+](=C1)C2C(C(C(O2)CO)O)O)C(=O)O	-1.10000002	161233;161234;4636295;25203005;58879775;68067414;68105683;71751026;71751027	HMDB:(6809);ZINC bio:(ZINC04096931);MeSH:(161233);Plantcyc:(CPD-8259);PubMed;COCONUT:(CNP0082722 CNP0083552);PubChem:(161233 161234 4636295 25203005 58879775 68067414 68105683 71751026 71751027);CHEBI:(58527 27748);PubChem class - bio and metabolites;KEGG:(C05841);YMDB:(157);Biocyc:(CPD-8259)	19081582	256.0815	38.63	136_mapp_batch_00114_sirius_136	136
33	1	1	2	2	0.8656712298534572	-3.9994134783364386	0.9999999999999999	38.67440972562657	C8H16N2O3	[M + H]+	DTERQYGMUDWYAZ	InChI=1S/C8H16N2O3/c1-6(11)10-5-3-2-4-7(9)8(12)13/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)	bmse000353	CC(=O)NCCCCC(C(=O)O)N	-0.716934681	92832;265949;6991978;6994066;6994067;25201183;78224807	HMDB:(206);SuperNatural:(SN00002056);ZINC bio:(ZINC01529433 ZINC01680036);additional;MeSH:(92832 6991978);Plantcyc:(CPD-567);PubMed;NORMAN:(NS00008574);COCONUT:(CNP0161259);Natural Products:(UNPD171239);PubChem:(92832 265949 6991978 6994066 6994067 25201183 78224807);CHEBI:(17752 58260);PubChem class - bio and metabolites;KEGG:(C02727);Training Set;Biocyc:(CPD-567)	20900206	189.12352	39.79	135_mapp_batch_00114_sirius_135	135
34	1	1	2	2	0.8533640387801629	-19.152608712168988	0.9999999999999999	33.092883982504034	C11H14O4	[M + H]+	DNUPYEDSAQDUSO	InChI=1S/C11H14O4/c12-6-7-14-8-9-15-11(13)10-4-2-1-3-5-10/h1-5,12H,6-9H2	Diethylene glycol benzoate	C1=CC=C(C=C1)C(=O)OCCOCCO	1.11903524	88603	NORMAN:(NS00019652);COCONUT:(CNP0225671);Natural Products:(UNPD120025);PubChem class - food;PubChem:(88603);SuperNatural:(SN00156426);ZINC bio:(ZINC01696992);PubMed	137666626	211.09657	244.5	313_mapp_batch_00114_sirius_318	318
