id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
452_mapp_batch_00114_sirius_457	C34H66NO8P	[M + H]+	C34H66NO8P	Fatty acids	0.999728262424469	Glycerophospholipids	0.999937891960144	Glycerophosphocholines	0.9399911761283875	Phosphatidylcholines	0.9134208559989929	Phosphatidylcholines	0.9134208559989929	Glycerophosphocholines	0.9977967739105225	Glycerophospholipids	0.9995261430740356	Lipids and lipid-like molecules	0.99991774559021	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	457
453_mapp_batch_00114_sirius_458	C28H42O2	[M + H]+	C28H42O2	Terpenoids	0.9582335352897644	Meroterpenoids	0.8520616888999939	Prenyl quinone meroterpenoids	0.9341293573379517	Triterpenoids	0.009508585557341576			Triterpenoids	0.009508585557341576	Prenol lipids	0.8736444115638733	Lipids and lipid-like molecules	0.7549529075622559	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Benzopyrans; Alkyl aryl ethers; Phenols; Ethers; Prenol lipids; Organooxygen compounds; Benzenoids; 1-benzopyrans; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	458
454_mapp_batch_00114_sirius_459	C40H78NO8P	[M + H]+	C40H78NO8P	Fatty acids	0.9999105930328369	Glycerophospholipids	0.9998956918716431	Glycerophosphocholines	0.9976054430007935	Phosphatidylcholines	0.9847099184989929	Phosphatidylcholines	0.9847099184989929	Glycerophosphocholines	0.9994400143623352	Glycerophospholipids	0.9996724128723145	Lipids and lipid-like molecules	0.999961256980896	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	459
455_mapp_batch_00114_sirius_460	C42H80NO8P	[M + H]+	C42H80NO8P	Fatty acids	0.9999516010284424	Glycerophospholipids	0.9996814727783203	Glycerophosphocholines	0.9933426976203918	Phosphatidylcholines	0.9684693217277527	Phosphatidylcholines	0.9684693217277527	Glycerophosphocholines	0.9983698725700378	Glycerophospholipids	0.9998227953910828	Lipids and lipid-like molecules	0.9999408721923828	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	460
456_mapp_batch_00114_sirius_461	C42H80NO8P	[M + Na]+	C42H80NO8P	Fatty acids	0.9999169111251831	Glycerophospholipids	0.9998112320899963	Glycerophosphocholines	0.9972206354141235	Phosphatidylcholines	0.9744666814804077	Phosphatidylcholines	0.9744666814804077	Glycerophosphocholines	0.9989345669746399	Glycerophospholipids	0.9996646642684937	Lipids and lipid-like molecules	0.999964714050293	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	461
458_mapp_batch_00114_sirius_463	C28H40O	[M - H2O + H]+	C28H38	Terpenoids	0.998279333114624	Apocarotenoids	0.8380786776542664	Apocarotenoids (β-)	0.7972913980484009	Triterpenoids	0.9099563956260681			Triterpenoids	0.9099563956260681	Prenol lipids	0.976276159286499	Lipids and lipid-like molecules	0.9976919889450073	Organic compounds; Lipids and lipid-like molecules; Ketones; Steroids and steroid derivatives; Prenol lipids; Organooxygen compounds; Triterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	463
459_mapp_batch_00114_sirius_464	C42H80NO8P	[M + H]+	C42H80NO8P	Fatty acids	0.9999496936798096	Glycerophospholipids	0.999685525894165	Glycerophosphocholines	0.9935392737388611	Phosphatidylcholines	0.9716569781303406	Phosphatidylcholines	0.9716569781303406	Glycerophosphocholines	0.9984906911849976	Glycerophospholipids	0.9998241066932678	Lipids and lipid-like molecules	0.9999428987503052	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	464
460_mapp_batch_00114_sirius_465	C28H44O2	[M - H2O + H]+	C28H42O	Terpenoids	0.9999951124191284	Steroids	0.9999258518218994	Vitamin D2 and derivatives	0.8765352368354797	Triterpenoids	0.9998595714569092			Triterpenoids	0.9998595714569092	Prenol lipids	0.9986193180084229	Lipids and lipid-like molecules	0.9999217987060547	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organooxygen compounds; Cyclic alcohols and derivatives; Vitamin D and derivatives; Triterpenoids; Secondary alcohols; Tertiary alcohols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	465
461_mapp_batch_00114_sirius_466	C28H44O3	[M + H]+	C28H44O3	Terpenoids	0.9989678859710693	Steroids	0.9635700583457947	Cholestane steroids	0.5263308882713318	Triterpenoids	0.634356677532196			Triterpenoids	0.634356677532196	Prenol lipids	0.8450514078140259	Lipids and lipid-like molecules	0.9979491829872131	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Cyclic alcohols and derivatives; Triterpenoids; Secondary alcohols; Carbonyl compounds; Tetrahydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	466
462_mapp_batch_00114_sirius_467	C28H42O	[M - H2O + H]+	C28H40	Terpenoids	0.9998194575309753	Steroids	0.9895164370536804	Cholestane steroids	0.5348924994468689	Triterpenoids	0.8280662298202515			Triterpenoids	0.8280662298202515	Prenol lipids	0.600077748298645	Lipids and lipid-like molecules	0.9998076558113098	Organic compounds; Lipids and lipid-like molecules; Ketones; Steroids and steroid derivatives; Prenol lipids; Organooxygen compounds; Oxosteroids; Triterpenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	467
463_mapp_batch_00114_sirius_468	C31H62NO8P	[M + H]+	C31H62NO8P	Fatty acids	0.998185932636261	Glycerophospholipids	0.9995630383491516	Glycerophosphoethanolamines	0.9407715797424316	Phosphatidylethanolamines	0.9208481311798096	Phosphatidylethanolamines	0.9208481311798096	Glycerophosphoethanolamines	0.9631046652793884	Glycerophospholipids	0.9997405409812927	Lipids and lipid-like molecules	0.9990125894546509	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	468
464_mapp_batch_00114_sirius_469	C34H68NO8P	[M + Na]+	C34H68NO8P	Fatty acids	0.9984915256500244	Glycerophospholipids	0.9999285936355591	Glycerophosphocholines	0.8079378008842468	Phosphatidylcholines	0.7206692695617676	Phosphatidylcholines	0.7206692695617676	Glycerophosphocholines	0.9917928576469421	Glycerophospholipids	0.9996483325958252	Lipids and lipid-like molecules	0.9996373653411865	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	469
465_mapp_batch_00114_sirius_470	C34H68NO8P	[M + H]+	C34H68NO8P	Fatty acids	0.9997888207435608	Glycerophospholipids	0.9999650716781616	Glycerophosphocholines	0.9626677632331848	Phosphatidylcholines	0.8795320391654968	Phosphatidylcholines	0.8795320391654968	Glycerophosphocholines	0.9985114932060242	Glycerophospholipids	0.9991133809089661	Lipids and lipid-like molecules	0.9999052286148071	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	470
466_mapp_batch_00114_sirius_471	C33H64NO8P	[M + H]+	C33H64NO8P	Fatty acids	0.9922741055488586	Glycerophospholipids	0.9998675584793091	Glycerophosphoethanolamines	0.8818531036376953	Phosphatidylethanolamines	0.9226824641227722	Phosphatidylethanolamines	0.9226824641227722	Glycerophosphoethanolamines	0.9479147791862488	Glycerophospholipids	0.9997499585151672	Lipids and lipid-like molecules	0.9992653727531433	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	471
467_mapp_batch_00114_sirius_472	C36H70NO8P	[M + Na]+	C36H70NO8P	Fatty acids	0.9998680353164673	Glycerophospholipids	0.9999639987945557	Glycerophosphocholines	0.9826481938362122	Phosphatidylcholines	0.9566730856895447	Phosphatidylcholines	0.9566730856895447	Glycerophosphocholines	0.9984613656997681	Glycerophospholipids	0.9994720816612244	Lipids and lipid-like molecules	0.9999440908432007	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	472
469_mapp_batch_00114_sirius_474	C36H70NO8P	[M + H]+	C36H70NO8P	Fatty acids	0.9998542070388794	Glycerophospholipids	0.9999421834945679	Glycerophosphocholines	0.9855477809906006	Phosphatidylcholines	0.9537868499755859	Phosphatidylcholines	0.9537868499755859	Glycerophosphocholines	0.9989149570465088	Glycerophospholipids	0.9995561242103577	Lipids and lipid-like molecules	0.9999463558197021	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	474
471_mapp_batch_00114_sirius_476	C42H82NO8P	[M + H]+	C42H82NO8P	Fatty acids	0.9999047517776489	Glycerophospholipids	0.9998753070831299	Glycerophosphocholines	0.9984567165374756	Phosphatidylcholines	0.9863932728767395	Phosphatidylcholines	0.9863932728767395	Glycerophosphocholines	0.9994125366210938	Glycerophospholipids	0.9996408224105835	Lipids and lipid-like molecules	0.9999693632125854	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	476
472_mapp_batch_00114_sirius_477	C35H66NO8P	[M + H]+	C35H66NO8P	Fatty acids	0.9961661100387573	Glycerophospholipids	0.9998836517333984	Glycerophosphoethanolamines	0.8835798501968384	Phosphatidylethanolamines	0.9327734708786011	Phosphatidylethanolamines	0.9327734708786011	Glycerophosphoethanolamines	0.955405592918396	Glycerophospholipids	0.9998528957366943	Lipids and lipid-like molecules	0.9995939135551453	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	477
473_mapp_batch_00114_sirius_478	C6H15N3O	[M - H2O + H]+	C6H13N3	Amino acids and Peptides	0.844825267791748	Small peptides	0.5747570395469666	Polyamines	0.4226882755756378	Alpha amino acids and derivatives	0.5572249293327332	Amino acids and derivatives	0.47105807065963745	Amino acids, peptides, and analogues	0.49209490418434143	Carboxylic acids and derivatives	0.6246548295021057	Organic acids and derivatives	0.20002157986164093	Organic compounds; Lipids and lipid-like molecules; Alpha amino acids and derivatives; Alcohols and polyols; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Carbonyl compounds; 1,2-aminoalcohols; Amines; Primary amines; Carboximidamides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	478
474_mapp_batch_00114_sirius_479	C14H18N4O6S	[M + H]+	C14H18N4O6S	Alkaloids	0.9659220576286316	Pseudoalkaloids	0.6194395422935486	Purine alkaloids	0.0987948551774025	Amino acids and derivatives	0.08277109265327454	Amino acids and derivatives	0.08277109265327454	Amino acids, peptides, and analogues	0.08054644614458084	Carboxylic acids and derivatives	0.20907646417617798	Organic acids and derivatives	0.9995918869972229	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Sulfonyls; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Vinylogous amides; Organic oxides; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	479
475_mapp_batch_00114_sirius_480	C26H28F3N5O3	[M + K]+	C26H28F3N5O3	Alkaloids	0.9055841565132141	Tryptophan alkaloids	0.11631771177053452	Phenylalanine-derived alkaloids	0.10015717148780823	N-acyl-alpha amino acids and derivatives	0.5571404695510864	Amino acids and derivatives	0.4215662181377411	Amino acids, peptides, and analogues	0.44092634320259094	Carboxylic acids and derivatives	0.9152712821960449	Organic acids and derivatives	0.8775779604911804	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Triazoles; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Alkyl fluorides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; N-acyl-alpha amino acids and derivatives; Organofluorides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Alkyl halides; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Trifluoromethylbenzenes; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	480
476_mapp_batch_00114_sirius_481	C42H82NO8P	[M + H]+	C42H82NO8P	Fatty acids	0.9999057054519653	Glycerophospholipids	0.9998726844787598	Glycerophosphocholines	0.9984933137893677	Phosphatidylcholines	0.9871712327003479	Phosphatidylcholines	0.9871712327003479	Glycerophosphocholines	0.9994214773178101	Glycerophospholipids	0.9996510744094849	Lipids and lipid-like molecules	0.9999692440032959	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	481
477_mapp_batch_00114_sirius_482	C38H72NO8P	[M + Na]+	C38H72NO8P	Fatty acids	0.9997269511222839	Glycerophospholipids	0.9999485015869141	Glycerophosphocholines	0.9719911217689514	Phosphatidylcholines	0.9624121785163879	Phosphatidylcholines	0.9624121785163879	Glycerophosphocholines	0.9948465824127197	Glycerophospholipids	0.999534010887146	Lipids and lipid-like molecules	0.9999419450759888	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	482
478_mapp_batch_00114_sirius_483	C38H72NO8P	[M + H]+	C38H72NO8P	Fatty acids	0.9998348951339722	Glycerophospholipids	0.9998773336410522	Glycerophosphocholines	0.990441083908081	Phosphatidylcholines	0.974987268447876	Phosphatidylcholines	0.974987268447876	Glycerophosphocholines	0.9986335635185242	Glycerophospholipids	0.9998015761375427	Lipids and lipid-like molecules	0.9999445676803589	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	483
479_mapp_batch_00114_sirius_484	C35H68NO8P	[M + H]+	C35H68NO8P	Fatty acids	0.9999929666519165	Glycerophospholipids	0.9999462366104126	Glycerophosphoethanolamines	0.9995535016059875	Dimethylphosphatidylethanolamines	0.9999822378158569	Phosphatidylethanolamines	0.990203857421875	Glycerophosphoethanolamines	0.8047460317611694	Glycerophospholipids	0.9999021291732788	Lipids and lipid-like molecules	0.9997672438621521	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Carboxylic acid derivatives; Carboxylic acid esters; Phosphoethanolamines; Phosphatidylethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Trialkylamines; Amines; Tertiary amines; Dimethylphosphatidylethanolamines; Alkyl phosphates; Dialkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	484
480_mapp_batch_00114_sirius_485	C42H80NO10P	[M + H]+	C42H80NO10P	Fatty acids	0.9999661445617676	Glycerophospholipids	0.99996018409729	Oxidized glycerophospholipids	0.9425480365753174	Phosphatidylcholines	0.9795479774475098	Phosphatidylcholines	0.9795479774475098	Glycerophosphocholines	0.9991021156311035	Glycerophospholipids	0.9997943043708801	Lipids and lipid-like molecules	0.9999816417694092	Organic compounds; Lipids and lipid-like molecules; Aldehydes; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Alpha-hydrogen aldehydes; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Organic salts; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	485
481_mapp_batch_00114_sirius_486	C42H82NO8P	[M + H]+	C42H82NO8P	Fatty acids	0.9999043941497803	Glycerophospholipids	0.9998747110366821	Glycerophosphocholines	0.9985066056251526	Phosphatidylcholines	0.98710036277771	Phosphatidylcholines	0.98710036277771	Glycerophosphocholines	0.9994213581085205	Glycerophospholipids	0.9996482133865356	Lipids and lipid-like molecules	0.999969482421875	Organic compounds; Lipids and lipid-like molecules; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Carboxylic acid esters; Phosphocholines; Phosphatidylcholines; Carbonyl compounds; Glycerophosphocholines; Amines; Alkyl phosphates; Dialkyl phosphates; Organic cations; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Tetraalkylammonium salts; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	486
482_mapp_batch_00114_sirius_487	C22H43NO	[M + H]+	C22H43NO	Fatty acids	0.9466201663017273	Fatty amides	0.9398667812347412	N-acyl amines	0.8021510243415833	N-acyl amines	0.3177359700202942	N-acyl amines	0.3177359700202942	Fatty amides	0.4805317521095276	Fatty Acyls	0.3867918848991394	Lipids and lipid-like molecules	0.5774672031402588	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	487
483_mapp_batch_00114_sirius_488	C6H13N3	[M + H]+	C6H13N3	Alkaloids	0.9724375605583191	Lysine alkaloids	0.56321781873703	Piperidine alkaloids	0.2865610718727112	Piperazines	0.6841748952865601			Piperazines	0.6841748952865601	Diazinanes	0.8759039044380188	Organoheterocyclic compounds	0.9760370254516602	Organic compounds; Organoheterocyclic compounds; Piperazines; Organonitrogen compounds; Monoalkylamines; Carboxamidines; Diazinanes; Amines; Primary amines; Carboximidamides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	488
