"feature_id_full","feature_id","feature_mz","feature_rt","A_vs_B_p_value","A_vs_C_p_value","A_vs_D_p_value","B_vs_C_p_value","B_vs_D_p_value","C_vs_D_p_value","A_vs_B_p_value_minus_log10","A_vs_C_p_value_minus_log10","A_vs_D_p_value_minus_log10","B_vs_C_p_value_minus_log10","B_vs_D_p_value_minus_log10","C_vs_D_p_value_minus_log10","C_vs_D_fold_change","B_vs_D_fold_change","A_vs_D_fold_change","B_vs_C_fold_change","A_vs_C_fold_change","A_vs_B_fold_change","C_vs_D_fold_change_log2","B_vs_D_fold_change_log2","A_vs_D_fold_change_log2","B_vs_C_fold_change_log2","A_vs_C_fold_change_log2","A_vs_B_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"306_146.12_3.2",306,146.117857950789,3.2327998,0.323227595079863,0.00369188248638752,0.974039011929499,0.0823664960329722,0.538215381054933,0.00758863582409297,0.490491569062913,2.43275213113629,0.011423648535744,1.0842494090183,0.269043895179039,2.11983628830966,0.638965986305319,0.839247612410766,1.06220079804656,1.31344645943289,1.66237455641184,1.26565840919744,-0.64618895979445,-0.252831567305373,0.0870565184610773,0.393357392489076,0.733245478255527,0.339888085766451,"Fatty acids","Fatty amides","Aminoacids","[Tris(hydroxymethyl)methylamino]-propane",NA,NA,"CCCNC(CO)(CO)CO",NA,NA,NA,NA,"KWSUGULOZFMUDH","nan","nan","InChI=1S/C7H17NO3/c1-2-3-8-7(4-9,5-10)6-11/h8-11H,2-6H2,1H3","BWVGWYGBCIARRP"
"386_291.07_3.8",386,291.070179789213,3.7552383,0.333132852057923,0.995504019838487,0.0656274113083442,0.241388110828516,0.00305594590135505,0.096620989277131,0.477382537035766,0.00195698195485577,1.18291472627293,0.617284124167109,2.51485433823474,1.01492852019871,0.757439277121748,0.637628922192841,0.741445707883906,0.841821835033187,0.978884684593308,1.16281693329411,-0.400797860568175,-0.649211024909908,-0.431587039205854,-0.248413164341733,-0.0307891786376784,0.217623985704055,"Alkaloids","Small peptides","Purine alkaloids","1-(4-oxo-1H-pyridin-2-yl)-5-(trifluoromethyl)pyrazole-4-carboxylic acid",NA,NA,"C1=CNC(=CC1=O)N2C(=C(C=N2)C(=O)O)C(F)(F)F",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C10H6F3N3O3/c11-10(12,13)8-6(9(18)19)4-15-16(8)7-3-5(17)1-2-14-7/h1-4H,(H,14,17)(H,18,19)","QFBVBAAKNHVNRY"
"591_409.08_5.2",591,409.075038329122,5.1800323,0.367998157199982,0.532303771102812,0.000401372830212687,0.989012898860709,0.00643950584094821,0.00377724190858708,0.434154356108773,0.273840457059745,3.39645202917805,0.0047980442294149,2.19114745853827,2.42282520045174,0.686574684584208,0.701946067091572,0.625698521584054,1.02238850754696,0.911333516415595,0.891376917569408,-0.542511431734548,-0.510567907275772,-0.676460399681616,0.0319435244587759,-0.133948967947068,-0.165892492405844,"Carbohydrates","Saccharides","Disaccharides","2-[3,4-Dihydroxy-5-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxyacetic acid",NA,NA,"C1C(C(C(C(O1)OCC(=O)O)O)O)OC2C(C(C(C(O2)CO)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C13H22O12/c14-1-4-7(17)9(19)11(21)13(24-4)25-5-2-22-12(10(20)8(5)18)23-3-6(15)16/h4-5,7-14,17-21H,1-3H2,(H,15,16)","HMPDIPXBIZENLR"
"229_454.29_2.9",229,454.29329659129,2.8509643,0.373704619470372,0.574831727047456,0.98856197651727,0.0481030384726979,0.241890793326728,0.755924452434476,0.427471533678079,0.240459269589,0.00499609800867213,1.31782749014907,0.616380661127537,0.121521605993891,0.887531081505055,1.3420325378711,1.04194855076918,1.51209638269266,1.1739854214483,0.776395893069813,-0.172130451046878,0.424419650417535,0.0592840421244017,0.596550101464414,0.23141449317128,-0.365135608293134,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","1-Hexadecanoyl-Sn-Glycero-3-Phosphoethanolamine","[H][C@@](O)(COC(=O)CCCCCCCCCCCCCCC)COP(O)(=O)OCCN","CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OCCN","CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O","1S/C21H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)27-18-20(23)19-29-30(25,26)28-17-16-22/h20,23H,2-19,22H2,1H3,(H,25,26)/t20-/m1/s1",NA,"YVYMBNSKXOXSKW-HXUWFJFHSA-N","YVYMBNSKXOXSKW","YVYMBNSKXOXSKW","InChI=1S/C21H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)27-18-20(23)19-29-30(25,26)28-17-16-22/h20,23H,2-19,22H2,1H3,(H,25,26)/t20-/m1/s1","YVYMBNSKXOXSKW-HXUWFJFHSA-N","InChI=1S/C21H44NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)27-18-20(23)19-29-30(25,26)28-17-16-22/h20,23H,2-19,22H2,1H3,(H,25,26)","YVYMBNSKXOXSKW"
"845_130.09_7.8",845,130.086929154696,7.8240952,0.377871849050973,0.393601274235318,0.966902323496948,0.0273648313953995,0.19834384189323,0.647515580423357,0.422655461237827,0.404943504263888,0.014617396143336,1.56280722335825,0.702581278796114,0.188749777191912,0.900205353220193,1.24918272261054,1.04472072944007,1.38766417922533,1.16053601070347,0.836323390109667,-0.15167395091344,0.32098452075958,0.0631173383844534,0.47265847167302,0.214791289297893,-0.257867182375126,"Fatty acids","Fatty Acids and Conjugates","Unsaturated fatty acids","Sorbic Acid",NA,NA,"CC=CC=CC(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C6H8O2/c1-2-3-4-5-6(7)8/h2-5H,1H3,(H,7,8)","WSWCOQWTEOXDQX"
"846_84.08_7.8",846,84.0811304831705,7.8246956,0.414962110633765,0.364520155327279,0.954685638639108,0.028070327920326,0.204462169394279,0.644317274433119,0.381991556044291,0.438278453339381,0.0201396104891456,1.55175251386516,0.689387035544968,0.190900224869062,0.899836946611313,1.24610030514385,1.05029322050881,1.38480678064679,1.16720393007211,0.842864106664,-0.152264490808123,0.317420203120527,0.0707921552419442,0.46968469392865,0.223056646050068,-0.246628047878582,"Alkaloids","Pseudoalkaloids (transamidation)","Piperidine alkaloids","4-Hydroxypiperidine-[d5]",NA,NA,"C1CNCCC1O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C5H11NO/c7-5-1-3-6-4-2-5/h5-7H,1-4H2","HDOWRFHMPULYOA"
"679_188.04_6",679,188.035880966565,5.9659944,0.432046053831347,0.939742982974509,0.00494329329843246,0.753350000589498,0.0750454372387958,0.0132374833208938,0.364469957215666,0.0269909084625964,2.30598362095499,0.123003207053712,1.12467570771454,1.87819457409113,0.669544274107105,0.734499599203949,0.637468511049964,1.0970142343215,0.952093141114653,0.867894974675075,-0.578748636913795,-0.445166391344245,-0.649574015777145,0.13358224556955,-0.0708253788633501,-0.2044076244329,"Amino acids and Peptides","Small peptides","Aminoacids","Dacisteine",NA,"C[S+]([O-])CCC(N)C(=O)O","CC(=O)NC(CSC(=O)C)C(=O)O",NA,NA,NA,NA,"QEFRNWWLZKMPFJ","InChI=1S/C5H11NO3S/c1-10(9)3-2-4(6)5(7)8/h4H,2-3,6H2,1H3,(H,7,8)","QEFRNWWLZKMPFJ-UHFFFAOYSA-N","InChI=1S/C7H11NO4S/c1-4(9)8-6(7(11)12)3-13-5(2)10/h6H,3H2,1-2H3,(H,8,9)(H,11,12)","HSPYGHDTVQJUDE"
"766_365.11_6.5",766,365.106097312477,6.52014,0.439869384178218,0.998916887149756,0.00921870786072543,0.517551889080346,0.000692424729993979,0.00720337458522147,0.356676264768244,0.000470644860923359,2.03532994752371,0.286046101887363,3.15962742966416,2.14246400073562,1.31575812142549,1.4768360365377,1.30144271552126,1.12242213252517,0.989120032267999,0.881237106437602,0.395894299792963,0.562509661983054,0.380111811279323,0.166615362190091,-0.01578248851364,-0.182397850703731,"Carbohydrates","Nucleosides","Pyrimidine nucleosides","1,3-dimethyl-9-[(3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]purine-2,6-dione","OC[C@H]1O[C@H](OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O","OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O|OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O|OC[C@H]1O[C@H](OC[C@H]2OC(O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O","CN1C2=C(C(=O)N(C1=O)C)N=CN2C3C(C(C(C(O3)CO)O)O)O","InChI=1S/C12H22O11/c13-1-3-5(14)8(17)10(19)12(23-3)21-2-4-6(15)7(16)9(18)11(20)22-4/h3-20H,1-2H2/t3-,4-,5+,6-,7+,8+,9-,10-,11-,12+/m1/s1",NA,"DLRVVLDZNNYCBX-ZZFZYMBESA-N","DLRVVLDZNNYCBX","CZMRCDWAGMRECN|GUBGYTABKSRVRQ|DLRVVLDZNNYCBX","InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1|InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4-,5-,6+,7-,8-,9-,10-,11?,12-/m1/s1|InChI=1S/C12H22O11/c13-1-3-5(14)8(17)10(19)12(23-3)21-2-4-6(15)7(16)9(18)11(20)22-4/h3-20H,1-2H2/t3-,4-,5-,6-,7+,8+,9-,10-,11?,12+/m1/s1","CZMRCDWAGMRECN-UGDNZRGBSA-N|GUBGYTABKSRVRQ-PICCSMPSSA-N|DLRVVLDZNNYCBX-RTPHMHGBSA-N","InChI=1S/C13H18N4O7/c1-15-10-6(11(22)16(2)13(15)23)14-4-17(10)12-9(21)8(20)7(19)5(3-18)24-12/h4-5,7-9,12,18-21H,3H2,1-2H3","MEDFTGDDNLUREJ"
"677_210.02_6",677,210.017425015093,5.9596677,0.517377233298351,0.791754835235607,0.0077056680212878,0.961363149141851,0.0889052390535756,0.0388735778563499,0.28619268592183,0.101409275717679,2.11318970537084,0.0171125292128614,1.05107264594748,1.41034548582201,0.633829492274205,0.672016451351066,0.571590688532575,1.06024799972599,0.901805131347999,0.850560559021155,-0.65783330457739,-0.573431543442729,-0.806945680408315,0.084401761134662,-0.149112375830925,-0.233514136965586,"Alkaloids","Pseudoalkaloids (transamidation)","Pyridine alkaloids","2,4-dioxo-1H-pyrimidine-6-sulfonate",NA,NA,"C1=C(NC(=O)NC1=O)S(=O)(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C4H4N2O5S/c7-2-1-3(12(9,10)11)6-4(8)5-2/h1H,(H,9,10,11)(H2,5,6,7,8)","ZEIHTRKTOPAPIJ"
"832_178.06_7.5",832,178.058908494663,7.468798,0.534794547289932,0.0214792737386523,0.00581344918051185,0.00200512479170023,0.0640629612282173,3.03379130537351e-05,0.271813029409242,1.66798040717304,2.23556611965825,2.69785859328805,1.19339299050281,4.51801429765674,0.594079171361303,0.798678885133268,0.727223467533715,1.34439805944237,1.22411877505707,0.910532982742332,-0.751272886893162,-0.324312521576507,-0.459529338770866,0.426960365316655,0.291743548122297,-0.135216817194359,"Amino acids and Peptides","Small peptides","Aminoacids","L-His",NA,NA,"C1=C(NC=N1)CC(C(=O)O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)","HNDVDQJCIGZPNO"
"453_241.16_4.2",453,241.155198381576,4.2060337,0.580723820877982,0.349398179048822,0.99830680947445,0.0447701308853676,0.676833051416892,0.278828886071874,0.236030359150625,0.456679362750653,0.000735966543823824,1.34901163595585,0.169518441787151,0.554662236270672,0.823275197907317,1.14699133120954,0.98167997594955,1.39320525399658,1.19240805315754,0.855873927934862,-0.28055333095821,0.197854487719683,-0.0266753069646549,0.478407818677893,0.253878023993555,-0.224529794684338,"Amino acids and Peptides","Small peptides","Aminoacids","Diethyl azodiisobutyrate","O=C(N1C(C(O)=O)CCC1)C2CCC[N+]2(C)C",NA,"CCOC(=O)C(C)CN=NCC(C)C(=O)OCC","InChI=1S/C12H20N2O3/c1-14(2)8-4-6-10(14)11(15)13-7-3-5-9(13)12(16)17/h9-10H,3-8H2,1-2H3/p+1",NA,"VOWFCBSRZKGKTF-UHFFFAOYSA-O","VOWFCBSRZKGKTF",NA,NA,NA,"InChI=1S/C12H22N2O4/c1-5-17-11(15)9(3)7-13-14-8-10(4)12(16)18-6-2/h9-10H,5-8H2,1-4H3","ARPWRKXQMJBVJD"
"502_487.18_4.5",502,487.179019016326,4.4922833,0.602756487092999,0.748559387761011,0.0255443216346455,0.993931620766574,0.209890395708071,0.141398533081447,0.219858106884092,0.125773738736074,1.59270562612879,0.00264349260997915,0.678007433673043,0.849555096040799,1.4347631441564,1.37027737454115,1.76360431409123,0.955054762956593,1.22919543987044,1.28704184047539,0.520812591287839,0.45446795623027,0.818526911160427,-0.0663446350575688,0.297714319872587,0.364058954930156,"Carbohydrates","Nucleosides","Pyrimidine nucleosides","Cytidylyl-(5'->2')-uridine",NA,"N=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(O)n1","C1=CN(C(=O)N=C1N)C2C(C(C(O2)COC3C(C(OC3N4C=CC(=O)NC4=O)CO)O)O)O",NA,NA,NA,NA,"UHDGCWIWMRVCDJ","InChI=1S/C9H13N3O5/c10-5-1-2-12(9(16)11-5)8-7(15)6(14)4(3-13)17-8/h1-2,4,6-8,13-15H,3H2,(H2,10,11,16)/t4-,6-,7-,8-/m1/s1","UHDGCWIWMRVCDJ-XVFCMESISA-N","InChI=1S/C18H23N5O10/c19-9-1-3-22(17(29)20-9)15-13(28)11(26)8(33-15)6-31-14-12(27)7(5-24)32-16(14)23-4-2-10(25)21-18(23)30/h1-4,7-8,11-16,24,26-28H,5-6H2,(H2,19,20,29)(H,21,25,30)","SEESMTMIHPNSLP"
"252_204.12_3",252,204.123161541924,2.990421,0.623340156326507,0.00949874762446123,0.0157065878740205,0.079950889734147,0.128680948225666,0.991260310819185,0.205274894431183,2.02233365109429,1.80391815158858,1.09717669884107,0.890485747524054,0.0038122822381865,0.972923983783365,1.30325803070691,1.54135662874749,1.33952708786045,1.58425185773886,1.18269490187712,-0.0396010057113331,0.382122749882395,0.624200701566726,0.421723755593729,0.663801707278059,0.24207795168433,"Fatty acids","Fatty esters","Fatty acyl carnitines","Acetylcarnitine","CC(=O)O[C@H](CC(O)=O)C[N+](C)(C)C","CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C","CC(=O)OC(CC(=O)O)C[N+](C)(C)C","InChI=1S/C9H17NO4/c1-7(11)14-8(5-9(12)13)6-10(2,3)4/h8H,5-6H2,1-4H3/p+1/t8-/m1/s1",NA,"RDHQFKQIGNGIED-MRVPVSSYSA-O","RDHQFKQIGNGIED","RDHQFKQIGNGIED","InChI=1S/C9H17NO4/c1-7(11)14-8(5-9(12)13)6-10(2,3)4/h8H,5-6H2,1-4H3","RDHQFKQIGNGIED-UHFFFAOYSA-N","InChI=1S/C9H17NO4/c1-7(11)14-8(5-9(12)13)6-10(2,3)4/h8H,5-6H2,1-4H3/p+1","RDHQFKQIGNGIED"
"728_381.08_6.3",728,381.079462235902,6.2915096,0.637155837664205,0.999845883167006,0.0347805442242369,0.593977006791608,0.0042929628692101,0.0395655132810733,0.195754333504002,6.6937248348727e-05,1.45866362671129,0.226230366494904,2.36724286781381,1.40268319582319,1.36483556400852,1.60565924617852,1.37681308795518,1.17644886206123,1.00877580000295,0.857475265210848,0.448727145079396,0.683165755863363,0.461332716783521,0.234438610783967,0.0126055717041257,-0.221833039079841,"Amino acids and Peptides","Oligopeptides","Cyclamides","N'-[2-[(5-methyl-1,2,4-oxadiazol-3-yl)methylsulfanyl]acetyl]-2-morpholin-4-yl-1,3-thiazole-4-carbohydrazide",NA,NA,"CC1=NC(=NO1)CSCC(=O)NNC(=O)C2=CSC(=N2)N3CCOCC3",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C14H18N6O4S2/c1-9-15-11(19-24-9)7-25-8-12(21)17-18-13(22)10-6-26-14(16-10)20-2-4-23-5-3-20/h6H,2-5,7-8H2,1H3,(H,17,21)(H,18,22)","XYURKZGWOFSODI"
"501_244.09_4.5",501,244.092887151397,4.492284,0.640368138173617,0.773817965562548,0.0169340897216628,0.995097646811093,0.131571475630226,0.0891996321561753,0.193570284747147,0.111361191577677,1.77123814354158,0.00213430077137213,0.880838254484502,1.04963693657536,1.43180490491946,1.37829609261165,1.69990016806598,0.962628419469749,1.18724287242304,1.23333453325325,0.517834927043426,0.462885848459928,0.765450022089287,-0.0549490785834979,0.247615095045861,0.302564173629359,"Carbohydrates","Nucleosides","Pyrimidine nucleosides","Cytidin",NA,"N=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(O)n1","C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O",NA,NA,NA,NA,"UHDGCWIWMRVCDJ","InChI=1S/C9H13N3O5/c10-5-1-2-12(9(16)11-5)8-7(15)6(14)4(3-13)17-8/h1-2,4,6-8,13-15H,3H2,(H2,10,11,16)/t4-,6-,7-,8-/m1/s1","UHDGCWIWMRVCDJ-XVFCMESISA-N","InChI=1S/C9H13N3O5/c10-5-1-2-12(9(16)11-5)8-7(15)6(14)4(3-13)17-8/h1-2,4,6-8,13-15H,3H2,(H2,10,11,16)","UHDGCWIWMRVCDJ"
"419_166.09_4",419,166.086771422265,4.01814,0.642746167623392,0.957166756796123,0.0273019430611761,0.898592238834675,0.00344753698740885,0.0113425809381246,0.191960504159976,0.0190123932081113,1.56380644340915,0.0464373367399107,2.46249106573474,1.94528811302245,1.34203750577978,1.43058646649872,1.28433511822605,1.06598098811514,0.957003893478965,0.897768256797082,0.424424990946736,0.516606698653027,0.361021690249638,0.0921817077062905,-0.063403300697098,-0.155585008403389,"Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","Cinnamate",NA,"NC(Cc1ccccc1)C(=O)O","C1=CC=C(C=C1)C=CC(=O)O",NA,NA,NA,NA,"COLNVLDHVKWLRT","InChI=1S/C9H11NO2/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8H,6,10H2,(H,11,12)","COLNVLDHVKWLRT-UHFFFAOYSA-N","InChI=1S/C9H8O2/c10-9(11)7-6-8-4-2-1-3-5-8/h1-7H,(H,10,11)","WBYWAXJHAXSJNI"
"423_120.08_4",423,120.081153872022,4.020315,0.674731951150916,0.954685765731259,0.0325952250348988,0.921867032585168,0.00449920014413308,0.0132995483615973,0.170868723845028,0.0201395526738671,1.48684601627812,0.0353317157999117,2.34686468708355,1.87616310695746,1.34151457878445,1.4230894562903,1.28141759228392,1.06080804397949,0.955202136860131,0.900447675035349,0.4238627330373,0.509026353424462,0.357740702175254,0.0851636203871617,-0.0661220308620467,-0.151285651249208,"Shikimates and Phenylpropanoids","Phenylpropanoids (C6-C3)","Cinnamic acids and derivatives","Benzylidenecarbene",NA,"C=C(C)c1ccncc1","[C]=CC1=CC=CC=C1",NA,NA,NA,NA,"MPMPYHKTFSOUHU","InChI=1S/C8H9N/c1-7(2)8-3-5-9-6-4-8/h3-6H,1H2,2H3","MPMPYHKTFSOUHU-UHFFFAOYSA-N","InChI=1S/C8H6/c1-2-8-6-4-3-5-7-8/h2-7H","ZZWABYQKBLDNHJ"
"294_137.05_3.2",294,137.046047194242,3.1850863,0.749771962971111,0.0338208094658422,0.385641579987826,0.181357913786385,0.9124624920183,0.447677595016973,0.12507080365119,1.47081600222788,0.413816146486716,0.741463488670424,0.039784978755626,0.349034640269179,1.35842315189495,0.899153740822015,0.778393078503803,0.661909906031659,0.573012229229143,0.865695201125659,0.441932952371813,-0.153360280417706,-0.361429213201836,-0.595293232789518,-0.803362165573649,-0.20806893278413,"Alkaloids","Pseudoalkaloids (transamidation)","Purine alkaloids","1H-Imidazole-4,5-dicarboxamide",NA,"Oc1ncnc2[nH]cnc12","C1=NC(=C(N1)C(=O)N)C(=O)N",NA,NA,NA,NA,"FDGQSTZJBFJUBT","InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)","FDGQSTZJBFJUBT-UHFFFAOYSA-N","InChI=1S/C5H6N4O2/c6-4(10)2-3(5(7)11)9-1-8-2/h1H,(H2,6,10)(H2,7,11)(H,8,9)","NNWAARLSYSBVPB"
"500_112.05_4.5",500,112.050818753803,4.4920297,0.776234448361592,0.935463421856583,0.00647035825775955,0.981436860883186,0.0343281197333803,0.017861221647392,0.110007087695752,0.0289731894535688,2.18907167218129,0.00813763478231101,1.46434998369283,1.74808884015202,1.4721996077186,1.40274576298013,1.59551708802242,0.952823078898856,1.08376410349336,1.1374242789604,0.557973292008036,0.488253555127158,0.674024059994967,-0.0697197368808782,0.116050767986932,0.18577050486781,"Amino acids and Peptides","Small peptides","Aminoacids","(5-amino-1H-pyrazol-4-yl)methanediol",NA,NA,"C1=NNC(=C1C(O)O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C4H7N3O2/c5-3-2(4(8)9)1-6-7-3/h1,4,8-9H,(H3,5,6,7)","XEGYLVTXCHKOHP"
"101_744.55_2",101,744.554379143214,2.0382426,0.816246716042654,0.197738481498184,0.957268648589861,0.0465156659177774,0.534664274155737,0.398411798066895,0.0881785529847692,0.703908805263783,0.0189661643892242,1.33240075730731,0.271918834144247,0.399667809406262,0.837451558650618,1.19617178022195,1.06337702365398,1.42834742841644,1.26977735329241,0.888983540020209,-0.255922352925979,0.258424587427743,0.0886531996144845,0.514346940353723,0.344575552540464,-0.169771387813259,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","1,2-Di-[(9E)-Octadecenoyl]-Sn-Glycero-3-Phosphoethanolamine",NA,"CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C/CCCCCCCC","CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCC=CCCCCCCCC",NA,NA,NA,NA,"MWRBNPKJOOWZPW","InChI=1S/C41H78NO8P/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-40(43)47-37-39(38-49-51(45,46)48-36-35-42)50-41(44)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h17-20,39H,3-16,21-38,42H2,1-2H3,(H,45,46)/b19-17+,20-18+/t39-/m1/s1","MWRBNPKJOOWZPW-GPADLTIESA-N","InChI=1S/C41H78NO8P/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-40(43)47-37-39(38-49-51(45,46)48-36-35-42)50-41(44)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h17-20,39H,3-16,21-38,42H2,1-2H3,(H,45,46)","MWRBNPKJOOWZPW"
"863_104.11_8.3",863,104.107324266826,8.273286,0.823426772227123,0.0868864301843333,0.498363033811216,0.019529711630499,0.151012463964988,0.637560171286648,0.0843750168120697,1.06104804583263,0.302454179043918,1.70930416931878,0.820987206297388,0.195478821365249,0.873487404489038,1.38515677476425,1.21065196771383,1.58577761699325,1.38599819698833,0.874018009925178,-0.195141194964807,0.47004927257395,0.275784185744315,0.665190467538758,0.470925380709122,-0.194265086829636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843_156.08_7.8",843,156.077034507978,7.7888875,0.855999067619117,0.00257938483926623,0.286253419192812,0.0100486865394075,0.703798370746301,0.066729268931524,0.0675267083696844,2.58848385712491,0.543249317131698,1.9978907010262,0.152551742866996,1.1756836331403,0.777006692075608,1.1253168408054,1.23867107319746,1.44827174885632,1.59415753535997,1.10073094819315,-0.364001070793995,0.170331259488681,0.308793133347748,0.534332330282676,0.672794204141744,0.138461873859068,"Alkaloids","Histidine alkaloids","Imidazole alkaloids","Urocanic Acid","N[C@@H](CC1=CNC=N1)C(O)=O","NC(Cc1cnc[nH]1)C(=O)O","C1=C(NC=N1)C=CC(=O)O","InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)/t5-/m0/s1",NA,"HNDVDQJCIGZPNO-YFKPBYRVSA-N","HNDVDQJCIGZPNO","HNDVDQJCIGZPNO","InChI=1S/C6H9N3O2/c7-5(6(10)11)1-4-2-8-3-9-4/h2-3,5H,1,7H2,(H,8,9)(H,10,11)","HNDVDQJCIGZPNO-UHFFFAOYSA-N","InChI=1S/C6H6N2O2/c9-6(10)2-1-5-3-7-4-8-5/h1-4H,(H,7,8)(H,9,10)","LOIYMIARKYCTBW"
"835_170.09_7.5",835,170.092707092265,7.4972167,0.864016973522678,2.45312135697118e-05,0.978821745482904,9.31435298867633e-06,0.658029297824665,4.09811464624488e-05,0.0634777257678305,4.6102809665269,0.0092963909361786,5.03084730751029,0.181754769607438,4.38741589621909,0.588192722520317,1.12346855018955,1.03822610836283,1.91003476781497,1.76511212840953,0.9241256537067,-0.765639160456334,0.167959739007684,0.0541206728770385,0.933598899464018,0.819759833333372,-0.113839066130646,"Amino acids and Peptides","Small peptides","Aminoacids","Tau-Methylhistidine","Cn1cnc(C[C@H](N)C(=O)O)c1","Cn1cncc1CC(N)C(=O)O","CN1C=NC=C1CC(C(=O)O)N","\"\"InChI=1S/C7H11N3O2/c1-10-3-5(9-4-10)2-6(8)7(11)12/h3-4,6H,2,8H2,1H3,(H,11,12)/t6-/m0/s1\"\"","BRMWTNUJHUMWMS-LURJTMIESA-N","BRMWTNUJHUMWMS-LURJTMIESA-N","BRMWTNUJHUMWMS","JDHILDINMRGULE","InChI=1S/C7H11N3O2/c1-10-4-9-3-5(10)2-6(8)7(11)12/h3-4,6H,2,8H2,1H3,(H,11,12)","JDHILDINMRGULE-UHFFFAOYSA-N","InChI=1S/C7H11N3O2/c1-10-4-9-3-5(10)2-6(8)7(11)12/h3-4,6H,2,8H2,1H3,(H,11,12)","JDHILDINMRGULE"
"660_261.09_5.8",660,261.094013166013,5.7758594,0.892758199451044,0.842411424922918,0.000146101428262546,0.999389580117097,5.42148883605487e-05,4.62574106917524e-05,0.049266152381341,0.0744757518091164,3.83534553845646,0.000265182931492565,4.26588143219002,4.33481868098512,1.78948772577077,1.76719696247255,1.64388938401933,0.987543494723538,0.91863685922253,0.930224201901812,0.839546648235792,0.821462844047133,0.717113224508762,-0.0180838041886584,-0.12243342372703,-0.104349619538371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
